Date,Close,Open,High,Low,Change,Volume
2021-07-27,10.65,10.75,10.8,10.6,0.47,122300
2021-07-26,10.6,10.6,10.7,10.4,0.0,61500
2021-07-23,10.6,10.85,10.85,10.55,-1.4,45800
2021-07-22,10.75,10.5,10.85,10.5,2.38,66900
2021-07-21,10.5,10.6,10.7,10.5,-1.41,77200
2021-07-20,10.65,10.4,10.7,10.35,2.4,117400
2021-07-19,10.4,10.9,10.9,10.3,-5.45,137100
2021-07-16,11.0,11.15,11.15,10.8,0.46,88600
2021-07-15,10.95,11.1,11.1,10.2,-6.41,87300
2021-07-14,11.7,12.0,12.0,11.6,0.43,102400
2021-07-13,11.65,11.4,11.95,11.15,3.56,150300
2021-07-12,11.25,11.55,11.85,11.05,-5.06,523500
2021-07-09,11.85,12.2,12.2,11.8,-3.27,447600
2021-07-08,12.25,12.5,12.7,12.1,-2.39,433900
2021-07-07,12.55,12.5,12.75,12.4,-1.57,207700
2021-07-06,12.75,13.2,13.3,12.75,-2.67,732400
2021-07-05,13.1,12.5,13.25,12.45,5.65,1150400
2021-07-02,12.4,12.5,12.5,12.25,-0.4,199000
2021-07-01,12.45,12.3,12.45,12.2,1.22,274300
2021-06-30,12.3,12.1,12.4,12.0,0.0,348700
2021-06-29,12.3,12.5,12.55,12.25,-1.99,226700
2021-06-28,12.55,12.6,12.7,12.5,0.0,266500
2021-06-25,12.55,12.45,12.8,12.4,1.21,316900
2021-06-24,12.4,12.6,12.7,12.4,-0.8,237900
2021-06-23,12.5,12.45,12.5,12.05,-0.4,530800
2021-06-22,12.55,12.6,12.75,12.4,-0.4,229300
2021-06-21,12.6,12.6,12.95,12.45,-2.33,250800
2021-06-18,12.9,12.35,13.1,12.2,5.31,830100
2021-06-17,12.25,12.0,12.25,11.9,0.41,280300
2021-06-16,12.2,12.3,12.3,12.0,-0.81,175900
2021-06-15,12.3,12.4,12.4,12.05,0.41,369500
2021-06-14,12.25,11.75,12.3,11.7,5.6,810700
2021-06-11,11.6,11.45,11.7,11.45,1.31,161400
2021-06-10,11.45,11.45,11.45,11.3,0.88,73100
2021-06-09,11.35,11.35,11.5,11.2,0.44,74600
2021-06-08,11.3,11.7,11.7,11.25,-3.0,199300
2021-06-07,11.65,11.95,11.95,11.6,0.0,141700
2021-06-04,11.65,11.9,11.9,11.55,-2.1,150800
2021-06-03,11.9,11.3,11.9,11.05,6.73,362300
2021-06-02,11.15,11.3,11.3,11.0,1.36,133800
2021-06-01,11.0,11.2,11.3,11.0,-1.79,192200
2021-05-31,11.2,11.3,11.3,11.0,-0.88,130200
2021-05-28,11.3,11.2,11.35,11.1,0.89,61100
2021-05-27,11.2,11.2,11.35,11.1,-1.32,137000
2021-05-26,11.35,11.55,11.55,11.3,-1.73,82500
2021-05-25,11.55,11.65,11.75,11.4,-0.86,96700
2021-05-24,11.65,11.3,11.7,11.2,4.02,175300
2021-05-21,11.2,11.0,11.35,10.9,0.9,111500
2021-05-20,11.1,11.2,11.2,11.0,-0.89,116100
2021-05-19,11.2,11.05,11.3,11.05,-0.88,67500
2021-05-18,11.3,11.3,11.4,11.15,0.0,121700
2021-05-17,11.3,11.55,11.6,11.3,-1.31,104500
2021-05-14,11.45,11.5,11.55,11.4,-0.87,148500
2021-05-13,11.55,11.5,11.6,11.45,-0.43,79200
2021-05-12,11.6,11.5,11.65,11.4,0.87,157200
2021-05-11,11.5,11.3,11.7,11.25,1.77,92100
2021-05-10,11.3,11.45,11.5,11.3,-2.16,125100
2021-05-07,11.55,11.7,11.9,11.55,-1.28,89200
2021-05-06,11.7,11.6,12.0,11.6,0.0,61500
2021-05-05,11.7,11.55,11.85,11.45,1.74,173300
2021-05-04,11.5,11.75,11.75,11.35,-2.95,141900
2021-04-29,11.85,11.9,11.9,11.75,-0.42,62300
2021-04-28,11.9,11.85,12.1,11.7,0.42,51900
2021-04-27,11.85,11.9,11.9,11.7,-0.42,69200
2021-04-26,11.9,12.1,12.55,11.9,-0.83,155800
2021-04-23,12.0,11.9,12.2,11.8,-1.64,198100
2021-04-22,12.2,12.6,12.6,11.8,-2.4,156000
2021-04-20,12.5,12.7,12.7,12.5,-1.57,132800
2021-04-19,12.7,12.7,12.8,12.45,0.0,88900
2021-04-16,12.7,12.5,12.8,12.5,-1.17,304000
2021-04-15,12.85,13.2,13.2,12.85,-2.65,238500
2021-04-14,13.2,13.1,13.2,12.9,0.76,105200
2021-04-13,13.1,13.5,13.5,13.1,-2.24,174600
2021-04-12,13.4,13.35,13.5,13.35,1.9,599500
2021-04-09,13.15,12.9,13.3,12.9,1.94,238200
2021-04-08,12.9,13.0,13.0,12.8,-0.77,223200
2021-04-07,13.0,12.85,13.0,12.75,1.17,164800
2021-04-06,12.85,12.95,13.0,12.8,-0.77,155800
2021-04-05,12.95,13.0,13.0,12.8,-0.38,226800
2021-04-02,13.0,13.45,13.45,12.95,-1.52,207500
2021-04-01,13.2,12.75,13.2,12.75,3.53,188700
2021-03-31,12.75,12.9,12.9,12.6,-1.92,273400
2021-03-30,13.0,13.15,13.2,12.9,-1.14,100800
2021-03-29,13.15,12.85,13.15,12.75,2.33,136600
2021-03-26,12.85,12.6,13.0,12.0,0.39,198100
2021-03-25,12.8,13.05,13.05,12.75,-1.54,153500
2021-03-24,13.0,13.0,13.4,12.5,-0.76,306300
2021-03-23,13.1,13.55,13.6,13.0,-3.68,310900
2021-03-22,13.6,13.65,13.65,13.5,-0.37,203900
2021-03-19,13.65,13.55,13.8,13.55,-0.36,161500
2021-03-18,13.7,13.9,14.0,13.6,-1.44,178500
2021-03-17,13.9,13.9,13.9,13.75,0.0,116000
2021-03-16,13.9,14.2,14.2,13.6,-1.77,287900
2021-03-15,14.15,14.0,14.2,13.9,2.17,375200
2021-03-12,13.85,14.0,14.0,13.7,-0.36,130200
2021-03-11,13.9,13.9,13.9,13.5,1.46,240900
2021-03-10,13.7,13.8,13.8,13.2,-1.44,272000
2021-03-09,13.9,13.85,14.05,13.8,-0.71,226100
2021-03-08,14.0,14.9,14.9,13.8,-1.41,379800
2021-03-05,14.2,13.9,14.4,13.65,3.65,295900
2021-03-04,13.7,14.5,14.7,13.5,-2.84,427100
2021-03-03,14.1,13.2,14.1,13.1,6.82,797300
2021-03-02,13.2,13.1,13.65,12.8,0.10 (0.76 %),505000
2021-03-01,13.1,13.2,13.2,12.9,-0.05 (-0.38 %),184500
2021-02-26,13.15,12.9,13.5,12.8,0.35 (2.73 %),454000
2021-02-25,12.8,12.0,12.8,12.0,0.80 (6.67 %),702400
2021-02-24,12.0,11.9,12.3,11.9,0.10 (0.84 %),351100
2021-02-23,11.9,11.9,12.0,11.75,-0.10 (-0.83 %),95600
2021-02-22,12.0,11.9,12.45,11.9,0.05 (0.42 %),204900
2021-02-19,11.95,11.2,12.0,11.2,0.65 (5.75 %),406500
2021-02-18,11.3,11.2,11.3,11.05,0.05 (0.44 %),99700
2021-02-17,11.25,11.1,11.4,11.0,0.35 (3.21 %),170700
2021-02-09,10.9,10.9,11.1,10.5,0.00 (0.00 %),125500
2021-02-08,10.9,10.9,11.45,10.6,-0.30 (-2.68 %),157500
2021-02-05,11.2,11.0,11.2,11.0,0.20 (1.82 %),116700
2021-02-04,11.0,11.0,11.2,10.7,0.35 (3.29 %),169400
2021-02-03,10.65,10.3,11.0,10.3,0.35 (3.40 %),99200
2021-02-02,10.3,9.96,10.7,9.95,0.10 (0.98 %),103000
2021-02-01,10.2,10.15,11.0,10.0,-0.20 (-1.92 %),128300
2021-01-29,10.4,9.55,10.5,9.55,0.15 (1.46 %),239100
2021-01-28,10.25,10.3,10.6,10.25,-0.75 (-6.82 %),251900
2021-01-27,11.0,11.7,11.7,10.9,-0.70 (-5.98 %),287800
2021-01-26,11.7,11.8,12.0,11.5,-0.30 (-2.50 %),168800
2021-01-25,12.0,12.2,12.4,12.0,-0.20 (-1.64 %),267800
2021-01-22,12.2,12.65,12.65,12.2,0.25 (2.09 %),240000
2021-01-21,11.95,11.4,11.95,11.2,0.75 (6.70 %),195500
2021-01-20,11.2,11.0,11.2,10.7,-0.30 (-2.61 %),336000
2021-01-19,11.5,12.4,12.4,11.5,-0.85 (-6.88 %),473000
2021-01-18,12.35,12.3,12.7,12.3,-0.55 (-4.26 %),582200
2021-01-15,12.9,13.25,13.25,12.6,-0.35 (-2.64 %),503500
2021-01-14,13.25,13.5,13.5,12.8,-0.45 (-3.28 %),934300
2021-01-13,13.7,14.0,14.0,13.65,-0.30 (-2.14 %),527700
2021-01-12,14.0,13.5,14.1,13.5,0.10 (0.72 %),534600
2021-01-11,13.9,13.4,14.2,13.4,0.45 (3.35 %),1302100
2021-01-08,13.45,13.0,13.9,12.85,0.35 (2.67 %),457400
2021-01-07,13.1,13.1,13.1,12.5,0.00 (0.00 %),447100
2021-01-06,13.1,13.2,13.7,12.85,-0.30 (-2.24 %),586700
2021-01-05,13.4,13.05,13.4,13.05,-0.05 (-0.37 %),244400
2021-01-04,13.45,13.8,13.8,13.4,-0.05 (-0.37 %),408900
2020-12-31,13.5,13.1,13.5,12.3,0.30 (2.27 %),617090
2020-12-30,13.2,13.2,14.0,13.0,-0.70 (-5.04 %),569050
2020-12-29,13.9,13.9,13.9,13.3,0.90 (6.92 %),1121610
2020-12-28,13.0,13.0,13.0,12.95,0.85 (7.00 %),359600
2020-12-25,12.15,11.0,12.15,11.0,0.75 (6.58 %),610740
2020-12-24,11.4,11.3,11.8,10.6,0.30 (2.70 %),456500
2020-12-23,11.1,10.9,11.15,10.8,0.65 (6.22 %),449960
2020-12-22,10.45,9.8,10.45,9.58,0.65 (6.63 %),427900
2020-12-21,9.8,9.3,9.8,9.3,0.45 (4.81 %),331800
2020-12-18,9.35,9.3,9.4,9.1,-0.15 (-1.58 %),234590
2020-12-17,9.5,9.5,9.61,9.3,0.05 (0.53 %),168180
2020-12-16,9.45,9.17,9.61,9.1,0.35 (3.85 %),266930
2020-12-15,9.1,8.51,9.1,8.46,0.59 (6.93 %),763120
2020-12-14,8.51,8.51,8.6,8.42,0.00 (0.00 %),167990
2020-12-11,8.51,8.5,8.6,8.36,-0.03 (-0.35 %),123740
2020-12-10,8.54,8.7,8.7,8.54,-0.16 (-1.84 %),223140
2020-12-09,8.7,8.77,8.94,8.65,0.05 (0.58 %),301600
2020-12-08,8.65,8.35,8.66,8.2,0.30 (3.59 %),287750
2020-12-07,8.35,8.35,8.4,8.27,0.03 (0.36 %),112320
2020-12-04,8.32,8.3,8.35,8.28,0.12 (1.46 %),200370
2020-12-03,8.2,8.3,8.31,8.18,0.11 (1.36 %),120450
2020-12-02,8.09,8.2,8.28,8.09,-0.06 (-0.74 %),86150
2020-12-01,8.15,8.1,8.15,8.04,0.03 (0.37 %),60710
2020-11-30,8.12,8.08,8.13,8.05,0.04 (0.50 %),143810
2020-11-27,8.08,8.2,8.24,8.08,-0.10 (-1.22 %),142740
2020-11-26,8.18,8.2,8.2,8.16,-0.02 (-0.24 %),74790
2020-11-25,8.2,8.26,8.27,8.15,-0.04 (-0.49 %),147330
2020-11-24,8.24,8.24,8.4,8.23,0.00 (0.00 %),234130
2020-11-23,8.24,8.12,8.35,8.12,-0.01 (-0.12 %),135580
2020-11-20,8.25,8.45,8.45,8.24,-0.15 (-1.79 %),64070
2020-11-19,8.4,7.99,8.41,7.96,0.48 (6.06 %),435730
2020-11-18,7.92,7.8,7.92,7.8,0.12 (1.54 %),130220
2020-11-17,7.8,7.75,7.85,7.7,0.07 (0.91 %),112420
2020-11-16,7.73,7.77,7.77,7.7,0.00 (0.00 %),33250
2020-11-13,7.73,7.7,7.77,7.7,0.03 (0.39 %),27420
2020-11-12,7.7,7.75,7.77,7.7,-0.05 (-0.65 %),34660
2020-11-11,7.75,7.71,7.77,7.7,0.03 (0.39 %),37830
2020-11-10,7.72,7.8,7.8,7.7,0.02 (0.26 %),48980
2020-11-09,7.7,7.8,7.8,7.7,-0.06 (-0.77 %),23720
2020-11-06,7.76,7.78,7.78,7.7,-0.02 (-0.26 %),32420
2020-11-05,7.78,7.79,7.79,7.72,-0.01 (-0.13 %),32760
2020-11-04,7.79,7.75,7.8,7.7,0.04 (0.52 %),12030
2020-11-03,7.75,7.83,7.83,7.7,-0.05 (-0.64 %),38310
2020-11-02,7.8,7.8,7.8,7.76,0.00 (0.00 %),6300
2020-10-30,7.8,7.75,7.82,7.72,0.08 (1.04 %),100080
2020-10-29,7.72,7.62,7.75,7.62,0.06 (0.78 %),137910
2020-10-28,7.66,7.74,7.74,7.65,-0.08 (-1.03 %),58380
2020-10-27,7.74,7.66,7.74,7.66,0.03 (0.39 %),59090
2020-10-26,7.71,7.71,7.85,7.71,0.00 (0.00 %),53090
2020-10-23,7.71,7.82,7.82,7.7,-0.11 (-1.41 %),92640
2020-10-22,7.82,7.75,7.82,7.75,0.07 (0.90 %),58660
2020-10-21,7.75,7.8,7.82,7.72,-0.05 (-0.64 %),85600
2020-10-20,7.8,7.8,7.87,7.7,-0.08 (-1.02 %),60570
2020-10-19,7.88,7.9,7.9,7.75,0.08 (1.03 %),111350
2020-10-16,7.8,7.65,7.84,7.63,0.10 (1.30 %),156950
2020-10-15,7.7,7.83,7.84,7.67,-0.18 (-2.28 %),170440
2020-10-14,7.88,7.9,8.0,7.88,-0.03 (-0.38 %),71710
2020-10-13,7.91,7.98,8.0,7.91,-0.07 (-0.88 %),40670
2020-10-12,7.98,7.81,8.13,7.8,0.17 (2.18 %),437410
2020-10-09,7.81,7.81,7.84,7.8,-0.01 (-0.13 %),67080
2020-10-08,7.82,7.9,7.91,7.78,0.02 (0.26 %),64470
2020-10-07,7.8,7.7,7.81,7.7,0.10 (1.30 %),128720
2020-10-06,7.7,7.66,7.72,7.66,0.04 (0.52 %),122720
2020-10-05,7.66,7.66,7.7,7.63,0.00 (0.00 %),62630
2020-10-02,7.66,7.66,7.77,7.6,0.00 (0.00 %),89360
2020-10-01,7.66,7.65,7.74,7.65,0.00 (0.00 %),94690
2020-09-30,7.66,7.65,7.68,7.58,0.01 (0.13 %),56430
2020-09-29,7.65,7.8,7.8,7.6,-0.09 (-1.16 %),165060
2020-09-28,7.74,7.65,7.89,7.65,0.11 (1.44 %),54060
2020-09-25,7.63,7.68,7.7,7.61,-0.05 (-0.65 %),118540
2020-09-24,7.68,7.79,7.79,7.68,-0.02 (-0.26 %),38500
2020-09-23,7.7,7.67,7.73,7.65,0.00 (0.00 %),164690
2020-09-22,7.7,7.79,7.79,7.63,-0.05 (-0.65 %),112230
2020-09-21,7.75,7.9,7.93,7.7,-0.18 (-2.27 %),126650
2020-09-18,7.93,7.87,7.99,7.75,0.01 (0.13 %),87510
2020-09-17,7.92,7.92,8.1,7.82,0.00 (0.00 %),230320
2020-09-16,7.92,7.66,7.94,7.65,0.26 (3.39 %),147380
2020-09-15,7.66,7.63,7.68,7.6,0.05 (0.66 %),106340
2020-09-14,7.61,7.6,7.63,7.56,0.01 (0.13 %),141080
2020-09-11,7.6,7.66,7.66,7.59,-0.06 (-0.78 %),104430
2020-09-10,7.66,7.5,7.66,7.5,0.16 (2.13 %),156270
2020-09-09,7.5,7.4,7.64,7.4,-0.15 (-1.96 %),233160
2020-09-08,7.65,7.63,7.69,7.59,-0.04 (-0.52 %),143440
2020-09-07,7.69,7.71,7.88,7.68,-0.19 (-2.41 %),282770
2020-09-04,7.88,7.6,8.09,7.6,-0.21 (-2.60 %),242010
2020-09-03,8.09,8.19,8.19,8.07,-1.23 (-13.20 %),436090
2020-09-01,9.32,9.49,9.49,9.3,-0.04 (-0.43 %),282270
2020-08-31,9.36,9.27,9.49,9.23,0.14 (1.52 %),568100
2020-08-28,9.22,9.05,9.27,9.05,0.08 (0.88 %),474490
2020-08-27,9.14,9.17,9.22,9.07,-0.03 (-0.33 %),204810
2020-08-26,9.17,9.08,9.25,9.06,0.10 (1.10 %),332750
2020-08-25,9.07,9.1,9.12,9.07,-0.03 (-0.33 %),215220
2020-08-24,9.1,9.12,9.12,9.05,0.04 (0.44 %),210780
2020-08-21,9.06,9.0,9.09,8.96,0.14 (1.57 %),384740
2020-08-20,8.92,8.96,8.96,8.87,-0.04 (-0.45 %),323050
2020-08-19,8.96,9.05,9.05,8.91,-0.05 (-0.55 %),226990
2020-08-18,9.01,9.12,9.16,8.9,-0.11 (-1.21 %),287800
2020-08-17,9.12,9.12,9.17,8.8,0.51 (5.92 %),861650
2020-08-14,8.61,8.61,8.61,8.6,0.56 (6.96 %),306950
2020-08-13,8.05,7.99,8.06,7.99,0.06 (0.75 %),107730
2020-08-12,7.99,7.99,8.03,7.93,0.00 (0.00 %),24460
2020-08-11,7.99,7.91,8.0,7.91,-0.01 (-0.12 %),27850
2020-08-10,8.0,7.93,8.0,7.93,0.07 (0.88 %),149950
2020-08-07,7.93,7.9,7.97,7.88,-0.04 (-0.50 %),31340
2020-08-06,7.97,7.91,7.99,7.8,0.06 (0.76 %),36510
2020-08-05,7.91,7.8,7.95,7.7,0.04 (0.51 %),44100
2020-08-04,7.87,7.75,7.95,7.75,0.12 (1.55 %),46220
2020-08-03,7.75,7.79,7.79,7.5,0.22 (2.92 %),18010
2020-07-31,7.53,7.6,7.68,7.5,-0.06 (-0.79 %),39990
2020-07-30,7.59,7.6,7.7,7.52,0.00 (0.00 %),87050
2020-07-29,7.59,7.75,7.75,7.26,-0.16 (-2.06 %),35070
2020-07-28,7.75,7.78,7.78,7.46,0.30 (4.03 %),59110
2020-07-27,7.45,7.51,7.8,7.45,-0.55 (-6.88 %),121490
2020-07-24,8.0,8.27,8.27,7.8,-0.27 (-3.26 %),120750
2020-07-23,8.27,8.31,8.38,8.14,-0.03 (-0.36 %),91750
2020-07-22,8.3,8.39,8.39,8.22,-0.10 (-1.19 %),152270
2020-07-21,8.4,8.46,8.5,8.36,-0.06 (-0.71 %),87430
2020-07-20,8.46,8.46,8.47,8.18,0.28 (3.42 %),204530
2020-07-17,8.18,8.14,8.18,8.11,0.04 (0.49 %),66480
2020-07-16,8.14,8.0,8.15,7.97,0.15 (1.88 %),147750
2020-07-15,7.99,7.96,8.0,7.96,0.03 (0.38 %),36240
2020-07-14,7.96,7.91,7.98,7.91,-0.01 (-0.13 %),44800
2020-07-13,7.97,7.99,8.0,7.95,0.00 (0.00 %),24550
2020-07-10,7.97,8.0,8.05,7.97,0.00 (0.00 %),36550
2020-07-09,7.97,7.95,8.08,7.95,-0.02 (-0.25 %),65680
2020-07-08,7.99,8.04,8.04,7.91,0.03 (0.38 %),10960
2020-07-07,7.96,8.1,8.1,7.93,0.00 (0.00 %),78880
2020-07-06,7.96,8.0,8.02,7.95,0.04 (0.51 %),95980
2020-07-03,7.92,7.94,7.98,7.9,-0.02 (-0.25 %),13350
2020-07-02,7.94,7.94,8.0,7.89,0.06 (0.76 %),22660
2020-07-01,7.88,7.89,7.95,7.87,0.01 (0.13 %),35180
2020-06-30,7.87,7.9,8.03,7.81,-0.03 (-0.38 %),69930
2020-06-29,7.9,8.0,8.1,7.9,-0.10 (-1.25 %),107110
2020-06-26,8.0,8.05,8.18,7.98,-0.05 (-0.62 %),67710
2020-06-25,8.05,7.96,8.1,7.96,0.00 (0.00 %),49050
2020-06-24,8.05,8.17,8.2,8.05,-0.12 (-1.47 %),48560
2020-06-23,8.17,8.19,8.25,8.12,0.08 (0.99 %),136290
