Date,Close,Open,High,Low,Change,Volume
2021-07-27,52.0,51.8,53.4,51.6,2.36,14778900
2021-07-26,50.8,50.6,51.6,50.0,0.4,9710400
2021-07-23,50.6,51.8,52.4,50.6,-3.07,12283900
2021-07-22,52.2,51.2,53.0,51.1,1.36,10004900
2021-07-21,51.5,52.6,53.0,51.4,-2.28,9507600
2021-07-20,52.7,50.1,52.7,48.8,6.9,15305500
2021-07-19,49.3,51.0,51.8,49.3,-6.63,16575100
2021-07-16,52.8,53.7,53.9,52.7,-1.68,10805600
2021-07-15,53.7,50.0,53.7,50.0,5.29,13611900
2021-07-14,51.0,51.8,52.1,49.05,-1.54,12030700
2021-07-13,51.8,50.4,51.8,49.25,4.65,12467000
2021-07-12,49.5,51.5,52.5,48.95,-5.89,23911200
2021-07-09,52.6,53.7,55.0,52.1,-3.31,13645400
2021-07-08,54.4,54.8,55.5,53.5,-0.18,10311700
2021-07-07,54.5,53.0,54.5,50.5,3.61,18452600
2021-07-06,52.6,56.5,57.8,52.6,-6.9,16593800
2021-07-05,56.5,57.3,57.6,54.8,-2.42,18789800
2021-07-02,57.9,57.9,59.0,57.0,0.7,12668600
2021-07-01,57.5,56.0,58.2,55.4,4.55,13724500
2021-06-30,55.0,54.1,55.3,54.0,0.73,11623300
2021-06-29,54.6,53.9,55.8,53.6,1.3,10429100
2021-06-28,53.9,54.8,54.8,53.2,0.37,9639500
2021-06-25,53.7,50.5,53.7,50.4,6.97,23685000
2021-06-24,50.2,50.0,50.5,49.7,0.6,7398300
2021-06-23,49.9,49.5,50.8,49.2,0.81,9637700
2021-06-22,49.5,49.9,49.9,49.1,1.02,9039100
2021-06-21,49.0,49.0,50.5,48.9,-2.97,12541700
2021-06-18,50.5,51.5,51.5,50.1,0.0,7798000
2021-06-17,50.5,48.1,51.4,48.1,2.23,10762100
2021-06-16,49.4,50.8,51.7,48.95,-5.0,22090600
2021-06-15,52.0,52.0,53.5,51.5,-1.89,14842900
2021-06-14,53.0,50.5,53.6,50.0,5.79,18579800
2021-06-11,50.1,46.5,50.2,46.4,6.6,22212500
2021-06-10,47.0,46.7,47.75,46.5,0.64,14900900
2021-06-09,46.7,44.6,47.05,43.0,6.14,21306400
2021-06-08,44.0,47.0,47.9,44.0,-6.68,19617700
2021-06-07,47.15,48.2,49.3,45.5,-3.28,23994300
2021-06-04,48.75,48.8,50.0,48.0,-0.31,15977800
2021-06-03,48.9,47.7,49.2,47.0,6.3,14693000
2021-06-02,46.0,43.0,46.0,43.0,5.26,16616900
2021-06-01,43.7,45.0,45.3,43.3,-1.58,12399700
2021-05-31,44.4,42.4,44.5,42.0,6.22,12192900
2021-05-28,41.8,39.9,41.9,39.5,5.56,17028000
2021-05-27,39.6,40.95,41.1,39.0,-3.3,16156700
2021-05-26,40.95,40.8,41.7,40.5,0.12,13254600
2021-05-25,40.9,39.8,41.0,39.5,2.76,14778500
2021-05-24,39.8,39.2,39.85,38.6,2.05,16564900
2021-05-21,39.0,39.0,40.3,38.5,1.3,15936600
2021-05-20,38.5,36.15,38.5,36.0,6.94,28128900
2021-05-19,36.0,35.25,36.2,35.0,2.13,16376200
2021-05-18,35.25,35.4,35.9,34.9,-0.56,11559500
2021-05-17,35.45,36.0,36.3,35.3,0.42,16948500
2021-05-14,35.3,35.35,35.9,35.05,0.71,13050200
