Date,Close,Open,High,Low,Change,Volume
2021-07-27,93.0,97.5,97.5,92.0,-3.63,1685000
2021-07-26,96.5,92.2,98.5,92.1,4.44,1693900
2021-07-23,92.4,86.5,92.4,86.0,6.94,5362400
2021-07-22,86.4,82.6,86.8,82.6,5.37,2429900
2021-07-21,82.0,82.9,82.9,81.5,0.74,724600
2021-07-20,81.4,80.5,81.5,78.7,2.65,756100
2021-07-19,79.3,80.0,81.5,79.0,-3.41,1042800
2021-07-16,82.1,81.0,83.4,80.8,1.61,863200
2021-07-15,80.8,76.6,81.1,76.4,3.59,1018100
2021-07-14,78.0,80.9,82.0,77.0,-3.7,1646500
2021-07-13,81.0,83.0,83.9,79.1,-1.46,1549500
2021-07-12,82.2,87.4,87.4,81.8,-6.48,3418700
2021-07-09,87.9,83.4,89.1,83.0,5.27,2137600
2021-07-08,83.5,84.4,85.0,83.0,0.12,992700
2021-07-07,83.4,79.5,83.4,78.5,6.92,1612100
2021-07-06,78.0,85.0,85.7,78.0,-6.81,1491800
2021-07-05,83.7,83.4,84.7,82.5,0.6,611500
2021-07-02,83.2,83.2,84.0,82.9,0.0,463200
2021-07-01,83.2,82.0,83.9,82.0,1.96,970300
2021-06-30,81.6,82.0,82.5,81.3,-0.97,491800
2021-06-29,82.4,83.0,83.1,82.2,-0.72,461900
2021-06-28,83.0,81.5,83.5,81.1,2.47,867400
2021-06-25,81.0,79.4,81.4,78.7,2.02,695000
2021-06-24,79.4,79.5,81.3,79.0,-0.13,783100
2021-06-23,79.5,80.5,81.5,79.0,-2.09,1173700
2021-06-22,81.2,82.0,82.5,81.2,-0.12,579500
2021-06-21,81.3,81.6,81.6,80.1,-0.37,928800
2021-06-18,81.6,81.7,82.0,80.6,-0.24,512800
2021-06-17,81.8,79.7,82.7,79.5,0.99,816000
2021-06-16,81.0,80.5,82.0,79.2,1.76,1213000
2021-06-15,79.6,74.8,79.7,74.5,6.85,3219300
2021-06-14,74.5,72.6,75.0,72.4,2.62,1631400
2021-06-11,72.6,72.7,74.0,71.5,-0.27,1217500
2021-06-10,72.8,72.8,73.6,70.0,2.54,992300
2021-06-09,71.0,71.0,71.8,69.0,0.0,1236700
2021-06-08,71.0,72.0,72.9,70.2,-2.74,1523900
2021-06-07,73.0,74.5,74.6,70.0,-1.88,1520300
