Date,Close,Open,High,Low,Change,Volume
2021-07-26,8.1,8.1,8.1,8.1,0.0,0
2021-07-23,8.1,8.1,8.1,8.1,0.0,0
2021-07-22,8.1,8.1,8.1,8.1,0.0,0
2021-07-21,8.1,7.5,8.3,7.5,-1.22,15645
2021-07-20,8.3,8.2,8.3,7.5,0.0,60200
2021-07-19,8.2,8.5,8.5,8.2,-4.65,63700
2021-07-16,8.6,8.6,8.7,8.5,0.0,16900
2021-07-15,8.7,8.6,8.7,8.6,1.16,46200
2021-07-14,8.6,8.7,8.8,8.5,0.0,37100
2021-07-13,8.7,8.4,8.8,8.3,3.57,140800
2021-07-12,8.3,8.8,8.9,8.0,-7.78,97635
2021-07-09,9.0,9.2,9.2,8.9,0.0,135787
2021-07-08,9.1,9.0,9.1,8.9,0.0,101106
2021-07-07,9.0,9.2,9.2,9.0,-3.23,173841
2021-07-06,9.1,9.5,9.5,9.1,-3.19,146530
2021-07-05,9.5,9.5,9.5,9.3,0.0,173585
2021-07-02,9.5,9.5,9.6,9.4,0.0,195290
2021-07-01,9.6,9.6,9.6,9.5,0.0,108063
2021-06-30,9.6,9.6,9.7,9.5,0.0,46840
2021-06-29,9.6,9.7,9.8,9.6,-1.03,87247
2021-06-28,9.8,9.9,9.9,9.6,2.08,108007
2021-06-25,9.7,9.6,9.7,9.6,0.0,102165
2021-06-24,9.8,9.9,9.9,9.6,0.0,132179
2021-06-23,9.8,10.0,10.0,9.8,-2.0,137000
2021-06-22,10.0,10.0,10.2,9.9,0.0,97246
2021-06-18,9.9,10.4,10.4,9.8,0.0,122720
2021-06-17,10.0,10.0,10.0,9.8,0.0,53549
2021-06-16,10.1,9.9,10.3,9.9,3.06,214135
2021-06-15,9.9,9.6,10.1,9.5,4.21,240445
2021-06-14,9.6,9.0,10.1,8.5,-1.03,211405
2021-06-11,9.8,9.6,9.8,9.5,2.08,91350
2021-06-10,9.6,9.9,10.1,9.5,0.0,72874
2021-06-09,9.8,9.8,9.9,9.4,-2.0,151020
2021-06-08,9.8,10.3,10.3,9.8,-4.85,250538
2021-06-07,10.2,10.3,10.6,10.1,0.0,224789
2021-06-04,10.4,10.2,10.5,9.9,1.96,290744
2021-06-03,10.2,10.1,10.5,10.1,0.99,221697
2021-06-02,10.2,9.9,10.4,9.8,4.08,345460
2021-06-01,9.9,9.1,9.9,9.1,7.61,249052
2021-05-31,9.3,9.2,9.5,9.1,0.0,223053
2021-05-28,9.2,9.4,9.4,9.2,-2.13,145931
2021-05-27,9.4,9.6,9.6,9.3,-2.08,82154
2021-05-26,9.7,9.7,9.7,9.4,1.04,73384
2021-05-25,9.7,9.5,9.7,9.5,3.19,78994
2021-05-24,9.6,9.5,9.6,9.3,2.13,125800
2021-05-21,9.6,9.5,9.6,9.3,2.13,83327
2021-05-20,9.5,9.3,9.7,9.2,1.06,142510
2021-05-19,9.3,9.5,9.5,9.3,-2.11,153977
2021-05-18,9.5,9.6,9.8,9.4,0.0,84900
2021-05-17,9.6,9.7,9.7,9.5,-1.03,82260
2021-05-14,9.7,9.7,9.9,9.6,0.0,112080
2021-05-13,9.7,9.8,9.8,9.6,0.0,96100
2021-05-12,9.8,9.6,9.8,9.6,1.03,46300
2021-05-11,9.6,9.1,10.0,9.1,1.05,135776
2021-05-07,9.7,10.0,10.0,9.7,-2.02,159780
2021-05-06,10.0,10.2,10.2,9.9,0.0,78820
2021-05-05,10.1,10.0,10.1,9.9,3.06,167400
2021-05-04,9.8,9.8,9.9,9.7,-2.0,162632
2021-04-29,10.1,9.9,10.2,9.9,3.06,135600
2021-04-28,9.9,9.9,10.0,9.8,-1.0,128547
2021-04-27,10.0,9.9,10.1,9.9,-0.99,256357
2021-04-26,10.2,10.3,10.5,10.0,-0.97,251100
2021-04-23,10.5,10.4,10.5,10.2,0.96,174425
2021-04-22,10.2,10.7,10.7,10.2,-3.77,217955
2021-04-20,10.7,10.9,11.0,10.5,1.9,254900
2021-04-19,10.8,10.5,10.8,10.5,1.89,373500
2021-04-16,10.6,10.8,10.8,10.5,-2.75,479700
2021-04-14,11.0,10.9,11.1,10.6,0.92,273000
2021-04-13,10.9,11.0,11.2,10.8,-1.8,366290
2021-04-12,11.3,11.2,11.3,11.0,0.89,405470
2021-04-08,11.6,10.9,11.7,10.8,9.43,1368271
2021-04-07,10.9,10.5,11.0,10.5,3.81,579695
2021-04-06,10.5,10.8,10.8,10.5,-2.78,757311
2021-04-05,10.8,11.0,11.0,10.7,-1.82,139189
2021-04-02,11.0,11.2,11.2,10.8,1.85,358000
2021-04-01,11.2,10.5,11.4,10.4,6.67,484970
2021-03-31,10.5,10.6,10.7,10.4,0.0,236728
2021-03-30,10.6,10.6,10.7,10.4,0.0,296262
2021-03-29,10.7,10.7,10.9,10.5,1.9,214102
2021-03-25,10.7,10.8,10.8,10.6,0.0,135450
2021-03-24,10.9,10.8,10.9,10.5,0.93,213789
2021-03-23,10.9,11.0,11.1,10.7,-0.91,430124
2021-03-22,11.0,10.2,11.1,10.2,0.0,253329
2021-03-19,11.2,11.2,11.2,10.9,0.0,387568
2021-03-18,11.2,11.3,11.4,11.1,0.0,377934
2021-03-17,11.3,11.2,11.3,11.1,1.8,404400
2021-03-16,11.2,11.2,11.3,10.9,0.0,452758
2021-03-15,11.3,11.4,11.5,11.1,-0.88,262727
2021-03-12,11.4,11.6,11.7,11.3,0.0,256400
2021-03-11,11.6,11.4,11.8,11.2,2.65,516370
2021-03-10,11.4,11.4,11.4,11.1,-0.87,440438
2021-03-09,11.5,12.0,12.0,11.3,-3.36,403463
2021-03-08,12.0,12.1,12.1,11.7,0.84,568430
2021-03-05,12.0,11.5,12.2,11.4,6.19,1338290
2021-03-04,11.5,11.2,11.6,10.8,5.5,838964
2021-03-03,11.2,10.6,11.2,10.6,5.66,409623
2021-03-02,10.8,10.2,10.8,10.2,0.70 (6.93 %),496900
2021-03-01,10.2,10.1,10.3,10.1,0.20 (2.00 %),247050
2021-02-26,10.2,9.9,10.2,9.9,0.30 (3.03 %),150320
2021-02-25,10.0,10.0,10.0,9.9,0.00 (0.00 %),107600
2021-02-24,10.1,10.2,10.2,9.9,0.00 (0.00 %),235301
2021-02-23,10.2,10.2,10.3,10.0,0.00 (0.00 %),93550
2021-02-22,10.2,10.3,10.4,10.1,-0.10 (-0.97 %),102665
2021-02-19,10.3,10.2,10.5,10.1,-0.10 (-0.96 %),169500
2021-02-18,10.4,10.6,10.8,10.3,0.10 (0.97 %),175516
2021-02-17,10.5,10.1,10.5,10.1,0.60 (6.06 %),88817
2021-02-09,10.4,9.6,10.4,9.6,0.80 (8.33 %),118500
2021-02-05,10.2,10.3,10.3,9.9,0.00 (0.00 %),63320
2021-02-04,10.3,10.2,10.6,10.0,0.40 (4.04 %),167215
2021-02-03,10.2,9.7,10.2,9.7,0.80 (8.51 %),190757
2021-02-02,9.7,9.2,9.7,9.1,0.40 (4.30 %),153640
2021-02-01,9.3,9.4,9.6,9.0,0.30 (3.33 %),172127
2021-01-29,9.4,8.1,9.4,8.0,0.00 (0.00 %),279080
2021-01-28,9.1,10.0,10.0,9.1,-1.50 (-14.15 %),515105
2021-01-27,10.4,10.6,10.9,10.1,-0.50 (-4.59 %),791581
2021-01-26,10.9,11.2,11.4,10.7,-0.50 (-4.39 %),510600
2021-01-25,11.4,11.5,11.6,11.3,0.00 (0.00 %),222210
2021-01-22,11.7,11.5,11.7,11.3,0.40 (3.54 %),273087
2021-01-21,11.5,11.3,11.6,11.0,0.70 (6.48 %),204094
2021-01-20,11.4,11.2,11.5,10.3,-0.10 (-0.87 %),377550
2021-01-19,11.4,12.0,12.4,10.8,-1.00 (-8.06 %),775415
2021-01-18,12.2,12.1,12.6,12.0,0.20 (1.67 %),913415
2021-01-15,12.1,12.1,12.2,11.9,-0.10 (-0.82 %),382864
2021-01-14,12.2,12.2,12.3,12.0,0.10 (0.83 %),579602
2021-01-13,12.3,11.3,12.5,11.3,1.00 (8.85 %),2012227
2021-01-12,11.4,11.4,11.5,11.1,0.10 (0.88 %),483600
2021-01-11,11.5,11.5,11.5,11.2,0.00 (0.00 %),691087
2021-01-08,11.5,11.8,11.9,10.1,-0.30 (-2.54 %),584347
2021-01-07,11.9,11.8,12.0,11.6,0.20 (1.71 %),392887
2021-01-06,11.8,11.3,12.0,11.3,0.60 (5.36 %),1187754
2021-01-05,11.3,11.3,11.4,11.1,0.20 (1.80 %),459834
2021-01-04,11.3,11.0,11.4,10.8,0.20 (1.80 %),519609
2020-12-31,11.3,11.3,11.3,11.0,0.20 (1.80 %),162740
2020-12-30,11.2,11.3,11.4,11.0,0.00 (0.00 %),716531
2020-12-29,11.3,10.9,11.5,10.6,0.30 (2.73 %),823393
2020-12-28,11.0,11.7,11.7,10.6,-0.60 (-5.17 %),1076144
2020-12-25,11.7,11.4,11.8,11.4,0.60 (5.41 %),644463
2020-12-24,11.4,10.9,11.7,10.2,0.80 (7.55 %),1432539
2020-12-23,10.7,9.9,10.9,9.9,0.90 (9.18 %),1091438
2020-12-22,9.9,9.8,9.9,9.7,0.10 (1.02 %),335750
2020-12-21,9.9,9.8,9.9,9.7,0.20 (2.06 %),208478
2020-12-18,9.8,9.7,9.8,9.6,0.10 (1.03 %),144007
2020-12-17,9.8,9.7,9.8,9.6,0.10 (1.03 %),225391
2020-12-16,9.8,9.7,9.8,9.7,0.10 (1.03 %),115125
2020-12-15,9.8,9.8,9.9,9.6,0.00 (0.00 %),210371
2020-12-14,9.9,10.0,10.0,9.7,0.10 (1.02 %),262334
2020-12-11,10.0,9.9,10.0,9.8,0.20 (2.04 %),124700
2020-12-10,10.0,9.8,10.0,9.7,0.30 (3.09 %),259502
2020-12-09,9.8,10.0,10.0,9.6,-0.20 (-2.00 %),942863
2020-12-08,10.0,10.0,10.2,9.9,-0.10 (-0.99 %),273969
2020-12-07,10.1,10.3,10.3,10.0,0.00 (0.00 %),322860
2020-12-04,10.3,10.0,10.4,9.9,0.40 (4.04 %),451034
2020-12-03,10.0,9.9,10.0,9.8,0.10 (1.01 %),277150
2020-12-02,10.0,9.9,10.0,9.8,0.20 (2.04 %),272756
2020-12-01,10.0,9.8,10.0,9.4,0.20 (2.04 %),281860
2020-11-30,9.8,9.6,10.0,9.5,0.30 (3.16 %),388378
2020-11-26,9.7,9.7,9.7,9.5,0.10 (1.04 %),131985
2020-11-25,9.7,9.6,9.9,9.5,0.20 (2.11 %),190688
2020-11-24,9.6,9.5,9.6,9.4,0.10 (1.05 %),274198
2020-11-20,9.6,9.7,9.7,9.5,-0.10 (-1.03 %),157723
2020-11-19,9.7,9.8,9.8,9.6,0.10 (1.04 %),88616
2020-11-18,9.7,9.2,10.0,9.2,0.50 (5.43 %),537677
2020-11-17,9.3,9.0,9.3,9.0,0.10 (1.09 %),73604
2020-11-16,9.2,9.2,9.3,9.1,0.10 (1.10 %),83700
2020-11-13,9.3,9.0,9.3,7.7,0.30 (3.33 %),177557
2020-11-12,9.2,9.0,9.2,8.9,0.10 (1.10 %),126972
2020-11-11,9.2,9.1,9.2,9.0,0.10 (1.10 %),77851
2020-11-10,9.2,9.2,9.2,9.0,0.10 (1.10 %),57421
2020-11-09,9.2,9.1,9.2,9.0,0.10 (1.10 %),55150
2020-11-06,9.3,9.2,9.3,9.1,0.10 (1.09 %),77000
2020-11-05,9.3,9.3,9.3,9.2,0.10 (1.09 %),13800
2020-11-04,9.4,9.2,9.4,9.1,0.20 (2.17 %),63400
2020-11-03,9.4,9.5,9.5,9.1,0.20 (2.17 %),85000
2020-11-02,9.3,9.2,9.3,9.1,0.30 (3.33 %),37100
2020-10-30,9.6,9.1,9.6,8.8,0.60 (6.67 %),142500
2020-10-29,9.1,9.1,9.1,8.9,0.00 (0.00 %),73100
2020-10-28,9.1,9.1,9.3,9.0,-0.10 (-1.09 %),159420
2020-10-27,9.2,9.5,9.5,9.1,-0.20 (-2.13 %),129300
2020-10-26,9.7,9.8,9.8,9.3,0.30 (3.19 %),36096
2020-10-23,9.6,9.1,9.9,9.0,0.50 (5.49 %),106010
2020-10-22,9.2,9.2,9.2,9.0,-0.10 (-1.08 %),165410
2020-10-21,9.2,9.3,9.4,9.2,-0.10 (-1.08 %),97625
2020-10-20,9.3,9.3,9.4,9.2,-0.10 (-1.06 %),78500
2020-10-19,9.4,9.4,9.6,9.2,-0.10 (-1.05 %),140000
2020-10-16,9.5,9.5,9.6,9.3,-0.20 (-2.06 %),135680
2020-10-15,9.7,9.7,9.8,9.6,-0.10 (-1.02 %),83483
2020-10-14,9.8,9.8,10.1,9.7,0.00 (0.00 %),78920
2020-10-13,9.8,9.8,9.9,9.7,-0.10 (-1.01 %),84910
2020-10-12,9.9,9.8,10.1,9.8,0.00 (0.00 %),134057
2020-10-09,9.8,9.8,10.0,9.8,0.00 (0.00 %),102210
2020-10-08,9.9,9.9,9.9,9.8,0.00 (0.00 %),94160
2020-10-07,10.0,9.9,10.0,9.8,0.00 (0.00 %),107547
2020-10-06,10.0,10.0,10.1,9.9,0.00 (0.00 %),56900
2020-10-05,10.0,10.1,10.1,9.9,0.00 (0.00 %),117550
2020-10-02,10.2,10.2,10.2,9.7,0.10 (0.99 %),200147
2020-10-01,10.2,10.0,10.4,9.9,0.40 (4.08 %),209250
2020-09-30,9.9,9.8,9.9,9.7,-0.10 (-1.00 %),92503
2020-09-29,10.0,10.2,10.2,9.7,-0.20 (-1.96 %),393317
2020-09-28,10.3,10.4,10.4,10.2,0.00 (0.00 %),129821
2020-09-25,10.4,10.2,10.5,10.2,0.20 (1.96 %),151700
2020-09-24,10.3,10.4,10.4,10.1,-0.10 (-0.96 %),197837
2020-09-23,10.5,10.5,10.6,10.3,0.10 (0.96 %),140967
2020-09-22,10.5,10.4,10.5,10.2,0.20 (1.94 %),267347
2020-09-21,10.5,10.4,10.5,10.2,0.00 (0.00 %),301050
2020-09-18,10.5,10.6,10.6,10.4,-0.10 (-0.94 %),186675
2020-09-17,10.6,10.7,10.8,10.6,-0.10 (-0.93 %),186947
2020-09-16,10.7,10.7,10.8,10.6,0.00 (0.00 %),166900
2020-09-15,10.7,10.8,10.9,10.6,0.00 (0.00 %),265100
2020-09-14,10.8,10.7,10.9,10.6,0.10 (0.93 %),373954
2020-09-11,10.9,10.7,10.9,10.6,0.10 (0.93 %),137528
2020-09-10,10.8,11.1,11.1,10.7,-0.10 (-0.92 %),213903
2020-09-09,11.0,10.8,11.1,10.6,0.20 (1.85 %),347434
2020-09-08,11.0,11.0,11.0,10.7,-0.10 (-0.90 %),139213
2020-09-07,11.0,10.8,11.5,10.7,0.50 (4.76 %),715176
2020-09-04,10.9,10.3,10.9,10.2,0.50 (4.81 %),470615
2020-09-03,10.5,10.5,10.6,10.2,0.10 (0.96 %),191124
2020-09-01,10.6,10.5,10.6,9.0,0.10 (0.95 %),338866
