Date,Close,Open,High,Low,Change,Volume
2021-07-27,39.55,40.3,40.5,38.7,2.99,167000
2021-07-26,38.4,36.0,38.4,36.0,6.96,255100
2021-07-23,35.9,36.0,36.2,35.5,-0.28,27200
2021-07-22,36.0,35.0,36.05,34.65,1.55,52300
2021-07-21,35.45,36.0,36.0,35.0,-0.42,30200
2021-07-20,35.6,34.0,35.6,34.0,2.45,39800
2021-07-19,34.75,35.7,35.7,33.9,-2.39,77700
2021-07-16,35.6,36.4,36.4,35.35,0.14,24000
2021-07-15,35.55,34.9,37.0,34.9,-2.07,44900
2021-07-14,36.3,37.0,37.0,34.7,-1.63,50400
2021-07-13,36.9,34.7,36.9,34.7,4.24,27900
2021-07-12,35.4,37.0,37.0,34.5,-4.32,125500
2021-07-09,37.0,37.3,38.0,36.5,-0.8,80700
2021-07-08,37.3,37.4,37.5,36.5,0.0,38900
2021-07-07,37.3,37.6,37.9,36.15,-0.8,82500
2021-07-06,37.6,39.0,39.5,37.6,-3.59,161100
2021-07-05,39.0,39.6,40.0,38.3,-1.02,74000
2021-07-02,39.4,38.6,39.9,38.6,2.07,172500
2021-07-01,38.6,37.5,39.0,37.5,3.49,269100
2021-06-30,37.3,36.2,37.5,36.1,2.19,72900
2021-06-29,36.5,36.6,36.6,36.4,-0.27,27300
2021-06-28,36.6,36.9,36.9,36.25,-0.81,41100
2021-06-25,36.9,36.25,37.0,35.85,1.79,155300
2021-06-24,36.25,36.25,36.25,35.8,0.0,66800
2021-06-23,36.25,35.5,36.5,35.45,2.11,86000
2021-06-22,35.5,35.5,35.6,35.0,0.0,57100
2021-06-21,35.5,35.4,35.8,35.1,0.28,54500
2021-06-18,35.4,35.1,36.0,35.1,0.85,36500
2021-06-17,35.1,35.5,35.5,34.5,-1.13,108900
2021-06-16,35.5,36.25,36.25,35.5,-1.39,55400
2021-06-15,36.0,36.35,36.35,35.95,-0.83,24200
2021-06-14,36.3,36.5,36.6,36.0,0.14,70200
2021-06-11,36.25,36.2,36.4,35.7,0.28,39000
2021-06-10,36.15,36.3,36.8,35.3,-0.41,48800
2021-06-09,36.3,36.3,36.4,35.0,2.54,62100
