Date,Close,Open,High,Low,Change,Volume
2021-07-27,24.9,26.2,26.2,24.9,-4.23,1009500
2021-07-26,26.0,26.0,26.0,25.0,0.0,487900
2021-07-23,26.0,26.05,27.0,26.0,-3.7,360700
2021-07-22,27.0,25.75,27.0,25.7,4.85,305700
2021-07-21,25.75,25.7,26.25,25.7,-0.19,267000
2021-07-20,25.8,25.3,26.0,25.0,-0.58,226200
2021-07-19,25.95,26.85,26.95,25.15,-3.89,813900
2021-07-16,27.0,27.45,27.45,26.8,-0.37,362800
2021-07-15,27.1,26.6,27.25,26.6,2.26,339600
2021-07-14,26.5,28.1,28.1,26.15,-5.69,384000
2021-07-13,28.1,28.1,29.8,27.5,-2.43,222100
2021-07-12,28.8,28.0,29.9,26.9,-0.35,1035100
2021-07-09,28.9,29.0,29.7,28.0,-1.53,583600
2021-07-08,29.35,30.5,30.5,29.2,-3.77,379500
2021-07-07,30.5,30.3,30.8,29.8,0.0,476300
2021-07-06,30.5,32.0,32.2,30.5,-3.94,908100
2021-07-05,31.7,31.1,31.85,31.0,1.12,803600
2021-07-02,31.35,30.9,31.4,30.65,2.12,1868400
2021-07-01,30.7,30.3,31.0,29.8,1.32,581600
2021-06-30,30.3,30.5,30.6,30.05,-0.66,280900
2021-06-29,30.5,29.95,31.0,29.95,2.35,666800
2021-06-28,29.8,29.5,29.9,29.3,1.88,464900
2021-06-25,29.25,29.05,29.5,28.5,0.34,332000
2021-06-24,29.15,29.5,29.5,29.05,-0.51,246900
2021-06-23,29.3,29.4,29.7,29.3,-0.85,282100
2021-06-22,29.55,29.6,29.7,29.1,0.34,689700
2021-06-21,29.45,29.45,29.9,29.3,-1.17,256500
2021-06-18,29.8,29.3,29.9,29.3,2.76,296600
2021-06-17,29.0,28.9,29.1,28.35,-0.34,405600
2021-06-16,29.1,29.2,30.0,29.0,-3.0,793200
2021-06-15,30.0,30.4,30.5,29.9,-1.32,564700
2021-06-14,30.4,31.0,31.0,30.05,0.0,1021400
2021-06-11,30.4,30.3,31.1,30.0,0.33,991000
2021-06-10,30.3,30.0,31.0,30.0,-2.57,688200
2021-06-09,31.1,31.1,31.5,29.1,1.3,906800
2021-06-08,30.7,32.4,32.4,30.65,-6.26,1129900
2021-06-07,32.75,33.3,33.3,31.3,-1.95,1050100
