Date,Close,Open,High,Low,Change,Volume
2021-07-27,89.8,90.5,92.0,89.8,-0.77,3171200
2021-07-26,90.5,88.1,90.9,87.2,2.14,2919700
2021-07-23,88.6,90.0,90.5,88.6,-1.66,2658700
2021-07-22,90.1,88.5,91.6,87.6,1.92,2886900
2021-07-21,88.4,89.7,90.1,87.5,-1.67,1986000
2021-07-20,89.9,87.6,90.0,86.0,2.39,3110600
2021-07-19,87.8,90.0,90.0,86.1,-2.66,2533500
2021-07-16,90.2,87.2,91.9,87.2,3.44,6716800
2021-07-15,87.2,87.4,87.5,84.6,-0.34,2915000
2021-07-14,87.5,87.1,88.2,86.9,0.57,2178000
2021-07-13,87.0,90.7,90.7,85.7,-4.29,2719300
2021-07-12,90.9,93.8,94.5,88.7,-3.71,3218900
2021-07-09,94.4,94.4,94.7,93.1,-0.32,2504200
2021-07-08,94.7,96.1,96.2,93.8,-1.56,2624400
2021-07-07,96.2,94.0,96.2,92.6,1.91,4610200
2021-07-06,94.4,94.7,95.0,93.6,-0.63,4205100
2021-07-05,95.0,95.7,96.0,93.6,-0.94,3649200
2021-07-02,95.9,95.9,97.3,94.0,0.0,5272300
2021-07-01,95.9,93.3,96.2,92.9,2.68,5012800
2021-06-30,93.4,95.7,96.6,93.3,-2.61,3786300
2021-06-29,95.9,94.4,97.5,93.5,1.37,4372500
2021-06-28,94.6,94.6,96.4,92.7,-0.42,4955400
2021-06-25,95.0,88.9,95.0,88.3,6.74,6625900
2021-06-24,89.0,85.9,89.6,85.8,3.37,2976100
2021-06-23,86.1,88.2,88.2,86.1,-2.6,3739100
2021-06-22,88.4,90.5,90.5,88.4,-2.32,3891300
2021-06-21,90.5,90.5,92.4,89.6,-1.74,4137100
2021-06-18,92.1,91.6,92.1,87.9,0.44,5510100
2021-06-17,91.7,91.2,91.8,90.0,-0.33,4189400
2021-06-16,92.0,92.3,92.3,90.0,-0.54,5819200
2021-06-15,92.5,91.4,92.9,90.9,1.2,6232900
2021-06-14,91.4,87.6,92.1,87.3,4.58,8276900
2021-06-11,87.4,83.2,87.4,82.2,5.05,7544100
2021-06-10,83.2,83.2,83.3,80.6,1.22,5472900
2021-06-09,82.2,82.0,82.6,80.5,-0.12,3966100
2021-06-08,82.3,83.1,85.0,81.9,-1.2,5185800
2021-06-07,83.3,81.6,84.0,81.5,1.83,5801200
2021-06-04,81.8,78.5,82.3,78.1,4.47,8119200
2021-06-03,78.3,76.9,78.5,76.1,1.56,4498700
2021-06-02,77.1,75.4,77.1,74.9,1.72,2907000
2021-06-01,75.8,76.8,76.8,75.5,-1.56,1997700
2021-05-31,77.0,77.4,77.6,75.5,-1.03,3238500
2021-05-28,77.8,77.3,78.0,76.5,0.39,3896800
2021-05-27,77.5,74.7,77.5,73.8,3.61,4468300
2021-05-26,74.8,75.6,75.9,74.5,-1.32,2791400
2021-05-25,75.8,76.0,76.8,75.5,-0.79,2857500
2021-05-24,76.4,76.0,77.5,75.2,0.53,4192300
2021-05-21,76.0,72.4,76.1,71.0,4.11,5809700
2021-05-20,73.0,70.1,73.0,69.5,3.99,2687500
2021-05-19,70.2,70.1,70.2,69.3,0.14,2494300
2021-05-18,70.1,69.9,70.5,69.0,-0.14,2660600
2021-05-17,70.2,72.0,72.4,69.9,-2.5,3410100
2021-05-14,72.0,71.0,72.2,70.7,1.27,2745800
2021-05-13,71.1,70.5,72.7,70.5,-2.07,3520200
2021-05-12,72.6,69.5,73.0,69.5,4.46,4847700
2021-05-11,69.5,69.9,70.9,69.4,-0.57,3827600
2021-05-10,69.9,70.5,70.9,69.9,-1.41,2929000
2021-05-07,70.9,71.6,72.0,70.2,-1.25,2686500
2021-05-06,71.8,72.1,72.5,71.4,-0.69,3094000
2021-05-05,72.3,72.7,72.9,72.0,-0.96,3275500
2021-05-04,73.0,70.2,73.6,70.0,3.99,4046400
2021-04-29,70.2,71.6,73.0,70.2,-1.82,3222900
2021-04-28,71.5,71.9,71.9,70.5,-0.97,3672400
2021-04-27,72.2,74.0,74.0,71.9,-2.7,3368200
2021-04-26,74.2,73.9,74.2,71.9,-5.48,5039200
2021-04-23,78.5,76.4,78.9,76.0,2.75,3921600
2021-04-22,76.4,79.3,79.6,76.4,-3.78,3943000
2021-04-20,79.4,76.0,81.2,76.0,4.61,6453900
2021-04-19,75.9,71.6,75.9,70.9,6.9,5360800
2021-04-16,71.0,67.5,72.3,67.4,5.03,4893800
2021-04-15,67.6,67.3,68.2,67.1,0.0,2841800
2021-04-14,67.6,67.6,67.9,66.9,-0.29,2764500
2021-04-13,67.8,68.1,68.4,67.6,-0.73,2719500
