Date,Close,Open,High,Low,Change,Volume
2021-07-27,3.97,3.94,4.14,3.94,0.76,2221200
2021-07-26,3.94,3.89,4.0,3.84,0.25,929500
2021-07-23,3.93,4.0,4.0,3.9,-1.5,1359100
2021-07-22,3.99,3.95,4.07,3.91,1.01,1491400
2021-07-21,3.95,4.06,4.09,3.95,-2.71,1040300
2021-07-20,4.06,3.75,4.06,3.75,6.01,2083200
2021-07-19,3.83,3.9,3.99,3.83,-6.81,3028300
2021-07-16,4.11,4.24,4.27,4.11,-3.75,1739800
2021-07-15,4.27,4.2,4.32,4.11,-0.23,1809900
2021-07-14,4.28,4.29,4.3,3.92,6.2,6080100
2021-07-13,4.03,3.77,4.03,3.58,6.9,3658900
2021-07-12,3.77,3.96,4.0,3.77,-6.91,4013300
2021-07-09,4.05,4.28,4.38,4.05,-6.9,3105000
2021-07-08,4.35,4.3,4.43,4.29,1.4,2370600
2021-07-07,4.29,4.51,4.6,4.28,-6.74,6489200
2021-07-06,4.6,4.86,4.94,4.6,-5.35,3341000
2021-07-05,4.9,5.1,5.15,4.8,-3.92,5449600
2021-07-02,5.1,5.29,5.29,5.1,-3.04,3763400
2021-07-01,5.26,5.32,5.4,5.23,-1.13,1942800
2021-06-30,5.32,5.3,5.4,5.29,0.38,2017100
2021-06-29,5.3,5.3,5.4,5.29,0.0,1646000
2021-06-28,5.3,5.34,5.4,5.3,-0.75,2412600
2021-06-25,5.34,5.4,5.41,5.33,-0.56,2256400
2021-06-24,5.37,5.36,5.45,5.36,-0.37,2054700
2021-06-23,5.39,5.46,5.5,5.38,-1.46,2014100
2021-06-22,5.47,5.5,5.5,5.41,0.74,2335200
2021-06-21,5.43,5.43,5.57,5.4,-2.69,3464600
2021-06-18,5.58,5.69,5.7,5.56,-1.93,3958900
2021-06-17,5.69,5.35,5.7,5.3,5.96,4531300
2021-06-16,5.37,5.26,5.45,5.26,2.09,3122100
2021-06-15,5.26,5.45,5.45,5.26,-2.59,4162100
2021-06-14,5.4,5.47,5.49,5.4,-1.82,3069900
2021-06-11,5.5,5.45,5.52,5.39,1.48,2815600
2021-06-10,5.42,5.42,5.5,5.32,-0.18,2160700
2021-06-09,5.43,5.43,5.55,5.2,-0.73,4505800
2021-06-08,5.47,5.5,5.64,5.44,-0.73,4491500
2021-06-07,5.51,5.8,5.8,5.51,-5.33,2998900
2021-06-04,5.82,6.15,6.15,5.78,-2.84,5438500
2021-06-03,5.99,5.8,6.0,5.77,5.27,6571000
2021-06-02,5.69,5.5,5.75,5.49,4.79,4832500
2021-06-01,5.43,5.51,5.55,5.21,-2.16,3523400
2021-05-31,5.55,5.79,5.8,5.5,-3.48,3123200
2021-05-28,5.75,5.32,5.76,5.32,6.48,7865400
2021-05-27,5.4,5.68,5.75,5.3,-4.93,5044100
2021-05-26,5.68,6.12,6.12,5.68,-6.89,16955100
2021-05-25,6.1,6.1,6.44,5.85,-3.02,19054900
2021-05-24,6.29,6.33,6.48,6.29,-0.63,2581400
2021-05-21,6.33,6.23,6.35,5.79,1.77,4855800
2021-05-20,6.22,6.48,6.6,6.21,-5.76,6735500
2021-05-19,6.6,6.7,6.85,6.6,0.0,3006200
2021-05-18,6.6,7.0,7.1,6.6,-5.71,6320600
2021-05-17,7.0,6.77,7.0,6.74,3.7,9751600
2021-05-14,6.75,6.7,6.9,6.6,0.75,5701000
2021-05-13,6.7,6.79,6.95,6.6,-0.74,3073700
2021-05-12,6.75,6.41,6.82,6.41,2.27,5092000
2021-05-11,6.6,6.5,6.96,6.48,-3.93,8328400
2021-05-10,6.87,7.0,7.3,6.87,-6.91,12768200
2021-05-07,7.38,6.75,7.38,6.52,5.28,13250400
2021-05-06,7.01,7.6,8.01,7.0,-6.78,17647200
2021-05-05,7.52,7.3,7.52,7.04,6.97,5492900
2021-05-04,7.03,6.55,7.09,6.51,0.43,9848100
2021-04-29,7.0,7.73,7.73,6.8,-3.31,10302500
2021-04-28,7.24,6.56,7.24,6.43,6.94,7716700
2021-04-27,6.77,7.0,7.45,6.76,-6.75,10466500
2021-04-26,7.26,7.77,7.79,7.26,-6.92,19959300
2021-04-23,7.8,7.4,7.93,7.2,4.98,8795300
2021-04-22,7.43,6.95,7.43,6.9,6.91,13377100
2021-04-20,6.95,6.12,6.95,6.12,6.92,19911600
2021-04-19,6.5,6.5,6.82,6.12,-1.22,24010300
2021-04-16,6.58,6.75,6.79,6.15,3.62,17073400
2021-04-15,6.35,6.35,6.35,6.25,6.9,6545100
2021-04-14,5.94,5.26,5.94,5.22,6.83,11117700
2021-04-13,5.56,5.6,5.6,5.26,6.11,16292800
2021-04-12,5.24,5.2,5.24,5.18,6.94,5369400
2021-04-09,4.9,4.65,4.9,4.58,6.99,8402700
2021-04-08,4.58,4.72,4.72,4.5,-3.98,8232900
2021-04-07,4.77,4.7,4.79,4.68,6.47,10717700
2021-04-06,4.48,4.2,4.48,4.2,6.92,11354300
2021-04-05,4.19,3.98,4.19,3.98,6.89,9707300
2021-04-02,3.92,3.85,4.05,3.85,1.82,5411000
2021-04-01,3.85,3.9,3.97,3.8,-4.23,7454100
2021-03-31,4.02,4.2,4.3,3.77,-0.25,11726200
2021-03-30,4.03,4.0,4.03,3.89,6.9,14491300
2021-03-29,3.77,3.6,3.77,3.56,6.8,8082900
2021-03-26,3.53,3.46,3.54,3.34,0.0,4739000
2021-03-25,3.53,3.59,3.62,3.39,-1.67,5478600
2021-03-24,3.59,3.6,3.8,3.55,-2.97,5759900
2021-03-23,3.7,3.69,3.81,3.55,0.82,9432700
2021-03-22,3.67,3.5,3.68,3.45,6.38,6588200
2021-03-19,3.45,3.3,3.45,3.3,4.55,3782100
2021-03-18,3.3,3.3,3.36,3.26,1.23,3887000
2021-03-17,3.26,3.37,3.46,3.25,-3.26,5000200
2021-03-16,3.37,3.6,3.6,3.37,-3.16,5205200
2021-03-15,3.48,3.31,3.48,3.31,6.75,9145200
2021-03-12,3.26,3.25,3.3,3.23,0.62,2948200
2021-03-11,3.24,3.28,3.29,3.21,-1.52,3211800
2021-03-10,3.29,3.3,3.35,3.25,1.23,3840600
2021-03-09,3.25,3.17,3.3,3.14,2.52,4936600
2021-03-08,3.17,3.23,3.25,3.14,0.0,3641700
2021-03-05,3.17,3.12,3.19,3.08,0.0,2189200
2021-03-04,3.17,3.23,3.27,3.1,-0.94,2335900
2021-03-03,3.2,3.15,3.2,3.15,1.59,2604400
2021-03-02,3.15,3.16,3.25,3.13,0.00 (0.00 %),1801800
2021-03-01,3.15,3.1,3.18,3.1,0.05 (1.61 %),1988100
2021-02-26,3.1,3.08,3.14,3.02,-0.02 (-0.64 %),3439200
2021-02-25,3.12,3.19,3.2,3.1,-0.03 (-0.95 %),1920600
2021-02-24,3.15,3.33,3.38,3.14,-0.10 (-3.08 %),4014800
2021-02-23,3.25,3.04,3.25,3.03,0.21 (6.91 %),6484300
2021-02-22,3.04,3.02,3.08,2.99,0.05 (1.67 %),3148300
2021-02-19,2.99,2.94,3.04,2.94,-0.01 (-0.33 %),2169300
2021-02-18,3.0,3.0,3.08,2.96,-0.01 (-0.33 %),3261000
2021-02-17,3.01,2.89,3.04,2.88,0.16 (5.61 %),2780500
2021-02-09,2.85,2.8,2.88,2.78,0.05 (1.79 %),2471500
2021-02-08,2.8,2.8,3.02,2.8,-0.19 (-6.35 %),4677900
2021-02-05,2.99,2.93,3.03,2.91,0.06 (2.05 %),2534900
2021-02-04,2.93,2.88,3.03,2.87,0.06 (2.09 %),2472400
2021-02-03,2.87,2.87,2.95,2.85,0.00 (0.00 %),3358000
2021-02-02,2.87,2.8,2.87,2.68,0.08 (2.87 %),2471000
2021-02-01,2.79,2.9,3.06,2.71,-0.11 (-3.79 %),3050300
2021-01-29,2.9,2.85,3.05,2.85,-0.16 (-5.23 %),5163200
2021-01-28,3.06,3.08,3.09,3.06,-0.23 (-6.99 %),4255500
2021-01-27,3.29,3.26,3.4,3.08,-0.01 (-0.30 %),6656800
2021-01-26,3.3,3.5,3.5,3.3,-0.24 (-6.78 %),8817300
2021-01-25,3.54,3.5,3.69,3.48,-0.01 (-0.28 %),6200100
2021-01-22,3.55,3.6,3.76,3.48,0.01 (0.28 %),6702900
2021-01-21,3.54,3.4,3.54,3.27,0.23 (6.95 %),7136100
2021-01-20,3.31,3.46,3.46,3.2,-0.13 (-3.78 %),6629400
2021-01-19,3.44,3.8,3.8,3.44,-0.25 (-6.78 %),7625800
2021-01-18,3.69,3.69,3.69,3.68,0.24 (6.96 %),3520300
2021-01-15,3.45,3.29,3.45,3.26,0.22 (6.81 %),8898400
2021-01-14,3.23,3.2,3.3,3.16,-0.01 (-0.31 %),6231900
2021-01-13,3.24,3.31,3.44,3.21,-0.09 (-2.70 %),6787000
