Date,Close,Open,High,Low,Change,Volume
2021-07-27,28.0,29.0,29.2,27.8,-0.71,223200
2021-07-26,28.2,27.7,28.5,27.5,2.92,243600
2021-07-23,27.4,26.6,27.65,26.6,3.01,214700
2021-07-22,26.6,26.2,26.6,26.2,1.72,84400
2021-07-21,26.15,26.2,26.6,25.9,0.0,97400
2021-07-20,26.15,25.3,26.15,25.0,4.6,77500
2021-07-19,25.0,25.6,25.6,25.0,-3.85,110600
2021-07-16,26.0,25.45,26.2,25.45,2.16,93200
2021-07-15,25.45,24.5,25.5,24.5,1.39,49800
2021-07-14,25.1,25.3,25.7,24.7,-2.71,29500
2021-07-13,25.8,24.7,26.0,24.7,4.45,77400
2021-07-12,24.7,24.85,25.2,23.3,-0.4,244200
2021-07-09,24.8,25.1,26.0,24.5,-5.7,174500
2021-07-08,26.3,26.5,26.5,25.5,0.0,107700
2021-07-07,26.3,26.2,26.8,25.0,0.0,157800
2021-07-06,26.3,27.2,27.3,26.1,-4.36,500300
2021-07-05,27.5,28.1,28.6,27.5,-4.18,395600
2021-07-02,28.7,28.8,29.45,28.35,0.17,525900
2021-07-01,28.65,29.0,29.0,28.2,-0.17,225900
2021-06-30,28.7,28.2,29.8,28.05,1.77,367100
2021-06-29,28.2,28.2,28.8,28.2,0.18,518200
2021-06-28,28.15,28.0,28.3,27.6,0.54,219700
2021-06-25,28.0,27.6,28.1,27.6,-0.88,82800
2021-06-24,28.25,28.45,28.45,27.9,-0.7,144100
2021-06-23,28.45,27.4,28.8,27.2,2.34,634400
2021-06-22,27.8,28.2,28.25,27.2,-1.42,260500
2021-06-21,28.2,28.2,28.8,28.0,0.71,366700
2021-06-18,28.0,27.2,28.5,27.2,2.75,317500
2021-06-17,27.25,28.0,28.0,26.85,-3.02,216500
2021-06-16,28.1,27.7,28.5,27.6,0.36,377500
2021-06-15,28.0,27.8,28.4,27.7,0.0,366000
2021-06-14,28.0,28.5,28.5,27.8,0.72,198800
2021-06-11,27.8,28.8,28.95,27.6,-0.71,246500
2021-06-10,28.0,28.0,28.0,26.6,5.07,490400
2021-06-09,26.65,26.65,26.9,26.1,0.57,159500
2021-06-08,26.5,26.8,27.7,26.15,-1.12,289600
2021-06-07,26.8,27.9,28.0,26.0,-3.94,204200
2021-06-04,27.9,27.7,28.2,27.65,0.9,362800
2021-06-03,27.65,27.0,28.2,26.8,3.56,432900
2021-06-02,26.7,25.1,26.7,25.0,5.53,293700
2021-06-01,25.3,25.0,25.6,25.0,-0.59,275900
2021-05-31,25.45,25.7,25.7,25.2,-0.97,221500
2021-05-28,25.7,25.6,25.95,25.2,0.39,455700
2021-05-27,25.6,27.1,27.1,25.55,-5.19,343000
2021-05-26,27.0,26.6,27.4,26.0,0.93,703500
2021-05-25,26.75,26.3,26.8,25.2,1.71,489300
2021-05-24,26.3,26.0,26.85,25.9,1.94,536100
2021-05-21,25.8,24.8,26.0,24.6,5.31,1004400
2021-05-20,24.5,24.5,24.7,23.9,0.0,351900
2021-05-19,24.5,23.7,25.0,22.5,2.08,648200
2021-05-18,24.0,24.7,24.8,24.0,-3.81,253600
2021-05-17,24.95,24.7,25.5,24.6,3.31,391700
2021-05-14,24.15,23.2,24.15,22.95,6.86,1564500
2021-05-13,22.6,22.2,22.7,22.1,1.8,387100
2021-05-12,22.2,21.2,22.5,21.2,3.74,262800
2021-05-11,21.4,20.7,21.5,20.7,3.13,180500
2021-05-10,20.75,20.7,20.85,20.5,-0.72,109300
2021-05-07,20.9,20.6,21.3,20.6,-1.88,168000
2021-05-06,21.3,21.7,21.8,21.3,-1.84,172800
2021-05-05,21.7,21.3,21.75,21.3,1.88,260100
2021-05-04,21.3,20.9,21.8,20.9,-3.18,145500
2021-04-29,22.0,22.4,22.8,22.0,-1.79,207100
2021-04-28,22.4,20.7,22.45,20.7,6.67,271300
2021-04-27,21.0,20.8,21.15,20.2,0.96,90500
2021-04-26,20.8,21.75,21.75,20.8,-4.15,103500
2021-04-23,21.7,21.0,21.9,20.7,0.46,89100
2021-04-22,21.6,22.3,22.3,21.6,-3.57,77500
2021-04-20,22.4,21.4,22.4,21.4,4.67,194600
2021-04-19,21.4,21.5,21.6,20.6,-0.93,123100
2021-04-16,21.6,22.1,22.3,21.5,-2.7,202700
2021-04-15,22.2,22.1,22.45,21.8,-1.11,265100
2021-04-14,22.45,22.3,22.5,22.0,0.67,188100
2021-04-13,22.3,22.9,22.9,22.2,-2.62,259000
