Date,Close,Open,High,Low,Change,Volume
2021-07-27,33.1,31.5,33.8,31.5,2.16,375800
2021-07-26,32.4,32.0,33.05,31.4,-1.82,209300
2021-07-23,33.0,34.0,34.0,33.0,-2.94,365400
2021-07-22,34.0,33.6,34.3,33.0,1.19,289600
2021-07-21,33.6,33.5,34.5,33.1,1.82,437800
2021-07-20,33.0,31.35,33.2,30.4,5.26,448800
2021-07-19,31.35,31.55,33.1,31.35,-6.97,284300
2021-07-16,33.7,34.1,34.2,33.3,0.3,269700
2021-07-15,33.6,32.0,33.6,31.3,5.33,277600
2021-07-14,31.9,33.15,33.9,31.15,-3.77,292400
2021-07-13,33.15,33.05,34.5,31.5,0.3,385600
2021-07-12,33.05,34.0,34.0,33.05,-6.9,437800
2021-07-09,35.5,37.5,37.9,35.35,-6.58,458200
2021-07-08,38.0,38.9,39.6,37.55,-2.31,398300
2021-07-07,38.9,39.0,39.05,36.4,-0.26,398300
2021-07-06,39.0,40.8,41.8,39.0,-4.88,500800
2021-07-05,41.0,42.0,42.5,40.0,-1.68,450200
2021-07-02,41.7,41.0,42.1,39.9,5.84,918000
2021-07-01,39.4,36.8,39.45,36.8,6.78,749100
2021-06-30,36.9,37.65,37.65,36.9,-1.99,268200
2021-06-29,37.65,37.05,38.5,37.05,0.0,335300
2021-06-28,37.65,38.6,38.6,37.3,1.21,283300
2021-06-25,37.2,34.8,37.2,33.9,6.9,519300
2021-06-24,34.8,35.6,36.3,34.5,-2.79,369000
2021-06-23,35.8,35.5,37.0,35.5,-1.1,326300
2021-06-22,36.2,37.5,37.5,35.9,-3.47,454300
2021-06-21,37.5,38.5,38.0,36.2,-2.6,650900
2021-06-18,38.5,39.0,39.0,36.1,0.0,692800
2021-06-17,38.5,36.2,38.5,35.0,4.9,631100
2021-06-16,36.7,34.3,36.9,33.1,6.38,737300
2021-06-15,34.5,32.25,34.5,32.0,6.98,1145100
2021-06-14,32.25,29.8,32.25,29.6,6.97,1208900
2021-06-11,30.15,28.4,30.15,27.05,6.16,803200
2021-06-10,28.4,28.5,29.45,28.2,-0.7,264100
2021-06-09,28.6,28.6,29.1,25.4,4.95,1062600
2021-06-08,27.25,28.85,29.0,27.25,-7.0,603400
2021-06-07,29.3,30.0,31.0,28.85,-5.48,575500
2021-06-04,31.0,30.8,31.25,30.5,1.81,539600
2021-06-03,30.45,29.45,30.45,29.2,6.84,714200
2021-06-02,28.5,26.05,29.1,26.0,3.64,574900
2021-06-01,27.5,28.8,28.8,27.5,-1.26,394300
2021-05-31,27.85,27.9,27.9,27.4,-4.62,715100
2021-05-28,29.2,27.8,29.4,27.7,5.04,500900
2021-05-27,27.8,26.9,28.7,26.9,3.35,653100
2021-05-26,26.9,26.0,26.9,25.75,3.86,673500
2021-05-25,25.9,24.5,25.9,24.2,4.44,980300
2021-05-24,24.8,25.8,26.0,24.8,-4.43,889800
2021-05-21,25.95,25.0,26.3,25.0,1.57,704300
2021-05-20,25.55,24.2,25.55,24.0,6.02,1587300
2021-05-19,24.1,23.2,24.15,22.8,4.78,973800
