Date,Close,Open,High,Low,Change,Volume
2021-07-26,20.9,21.0,21.3,19.5,-1.88,33780
2021-07-23,21.3,21.5,21.5,21.2,-0.47,32100
2021-07-22,21.5,21.5,21.9,21.2,0.0,49709
2021-07-21,21.3,22.2,22.2,21.3,0.95,41710
2021-07-20,21.4,21.5,22.2,20.7,1.42,23201
2021-07-19,21.0,20.1,22.2,19.8,-7.89,59301
2021-07-16,22.9,23.2,23.2,22.6,2.69,51195
2021-07-15,23.2,22.3,23.2,21.6,4.04,29698
2021-07-14,22.4,22.4,22.8,22.0,0.0,36805
2021-07-13,22.4,22.0,25.5,22.0,0.9,67200
2021-07-12,22.4,24.1,28.5,21.6,-11.11,176070
2021-07-09,24.1,25.1,25.5,24.0,-6.23,138449
2021-07-08,25.5,26.6,26.6,25.0,-1.54,59256
2021-07-07,26.1,25.5,27.7,25.4,-2.25,75936
2021-07-06,26.4,26.1,26.9,26.1,1.54,275578
2021-07-05,26.1,26.2,26.2,25.7,0.0,110286
2021-07-02,26.1,26.1,26.3,26.0,0.0,72606
2021-07-01,26.2,26.1,26.4,25.9,-0.38,64241
2021-06-30,26.1,26.4,26.4,22.4,-0.76,51307
2021-06-29,26.4,26.2,26.5,26.2,0.76,180079
2021-06-28,26.2,25.8,27.0,25.8,1.55,74365
2021-06-25,25.9,26.1,26.1,22.3,-0.77,113751
2021-06-24,26.1,26.2,26.3,26.0,0.0,89530
2021-06-23,26.2,26.2,27.8,26.0,0.38,142034
2021-06-22,26.2,26.2,26.3,26.0,0.0,62580
2021-06-21,26.0,26.4,26.6,26.0,-1.52,92527
2021-06-18,26.4,26.4,27.8,26.1,-0.38,174600
2021-06-17,26.6,26.6,26.6,26.0,0.0,97582
2021-06-16,26.7,27.2,27.5,26.4,-2.91,85393
2021-06-15,26.7,26.8,28.6,26.7,0.0,413880
2021-06-14,26.8,27.5,27.5,26.5,-1.11,54800
2021-06-11,27.5,27.0,27.5,26.0,2.61,162015
2021-06-10,26.5,27.0,27.1,26.4,0.76,105253
2021-06-09,26.9,26.0,30.2,25.5,1.13,144852
2021-06-08,25.5,27.4,27.5,25.5,-7.27,273550
2021-06-07,27.5,28.2,28.3,26.7,-2.83,648069
2021-06-04,28.3,28.6,30.5,27.8,-1.05,130863
2021-06-03,28.3,27.2,29.5,27.1,3.28,530892
2021-06-02,27.1,27.0,28.8,25.7,-6.87,583706
2021-06-01,25.5,29.9,30.1,25.5,-14.72,441940
2021-05-31,29.9,29.0,30.6,29.0,4.18,834729
2021-05-28,28.2,27.0,29.5,22.9,4.83,764145
2021-05-27,26.6,26.8,27.3,26.3,-0.37,465853
2021-05-26,26.3,26.2,27.0,26.2,1.54,328540
2021-05-25,26.1,25.8,28.0,25.3,1.95,111941
2021-05-24,25.8,26.8,27.8,25.4,-3.73,409042
2021-05-21,26.4,26.0,27.1,26.0,3.94,138643
2021-05-20,25.3,25.1,27.5,25.0,0.4,399633
2021-05-19,25.1,26.2,28.0,25.1,-4.2,499191
2021-05-18,25.6,26.7,26.7,25.6,-4.12,490969
2021-05-17,26.4,28.3,28.3,26.0,-6.71,772647
2021-05-14,28.0,28.1,28.5,27.9,0.0,146296
2021-05-13,28.2,27.7,28.4,27.5,2.92,232116
2021-05-12,27.7,27.0,27.7,26.9,2.59,175237
2021-05-11,27.3,26.8,27.4,26.6,0.37,233223
2021-05-07,27.0,27.0,27.1,26.0,1.5,179212
2021-05-06,26.8,25.0,27.2,24.7,9.39,720091
2021-05-05,24.8,23.8,24.8,23.8,5.08,116803
2021-05-04,23.8,23.9,23.9,23.2,-1.24,117931
2021-04-29,24.3,24.7,24.7,23.8,-1.22,219440
2021-04-28,24.9,23.5,25.0,23.5,4.18,134026
2021-04-27,24.0,23.7,24.2,23.7,-1.64,95440
2021-04-26,24.2,25.1,25.1,24.0,-4.72,208073
2021-04-23,25.0,23.5,26.1,23.0,3.31,431160
2021-04-22,23.7,25.0,25.5,23.7,-5.95,164630
2021-04-20,25.0,25.1,25.8,24.5,0.0,212315
2021-04-19,25.1,24.8,25.3,24.5,5.46,232489
2021-04-16,24.9,24.6,25.0,23.0,2.05,418852
2021-04-15,24.6,24.2,25.7,23.9,-1.2,308980
2021-04-14,24.9,26.0,26.0,23.6,-3.86,308987
2021-04-13,25.4,27.3,27.6,24.2,-1.93,768485
2021-04-12,26.6,24.0,26.6,24.0,14.66,907034
2021-04-08,22.4,20.3,22.5,20.3,10.34,732056
2021-04-07,20.2,20.5,20.6,20.0,-1.94,151520
2021-04-06,20.5,21.0,21.0,20.4,-1.91,144216
2021-04-05,21.0,19.9,21.0,19.9,5.0,443964
2021-04-02,19.9,20.3,20.3,19.6,-1.49,333956
2021-04-01,20.3,20.2,21.3,19.8,-1.46,177116
2021-03-31,20.2,20.2,21.3,20.2,4.66,270070
2021-03-30,20.2,18.2,20.4,17.9,13.48,614473
2021-03-29,18.0,17.8,18.0,17.7,1.12,54100
2021-03-25,18.1,18.0,18.3,18.0,0.0,80245
2021-03-24,18.1,18.2,18.3,17.9,-1.09,80429
2021-03-23,18.4,18.4,18.5,17.0,-0.54,81614
2021-03-22,18.5,18.3,18.5,18.3,0.0,158216
2021-03-19,18.3,18.4,18.7,18.3,-0.54,165317
2021-03-18,18.4,18.5,18.5,18.2,-0.54,135258
2021-03-17,18.7,18.8,18.8,18.4,-1.06,91220
2021-03-16,18.8,19.0,19.1,18.6,-0.53,93696
2021-03-15,19.0,18.3,19.1,17.9,6.15,249577
2021-03-12,18.0,17.8,18.4,17.3,1.69,286585
2021-03-11,17.8,17.8,17.8,17.6,-0.56,19200
2021-03-10,17.8,18.0,18.0,17.8,-1.11,40930
2021-03-09,18.0,17.2,18.6,17.2,5.26,344856
2021-03-05,17.0,17.0,17.2,16.9,0.0,44301
2021-03-04,17.0,17.1,17.1,16.9,-1.16,45480
2021-03-03,17.1,17.3,17.4,17.1,0.0,43205
2021-03-02,17.1,17.2,17.3,17.1,-0.10 (-0.58 %),22870
2021-03-01,17.3,17.1,17.3,17.1,0.30 (1.76 %),46273
2021-02-26,17.1,17.1,17.1,17.0,0.00 (0.00 %),15680
2021-02-25,17.2,17.1,18.5,17.0,0.10 (0.58 %),22981
2021-02-24,17.1,17.3,17.3,17.0,-0.20 (-1.16 %),14012
