Date,Close,Open,High,Low,Change,Volume
2021-07-27,28.5,28.3,29.5,28.3,0.0,41100
2021-07-26,29.0,28.3,29.0,28.3,6.62,38400
2021-07-23,28.7,28.0,29.5,27.1,-2.38,207900
2021-07-22,29.7,29.2,30.6,28.6,1.02,297600
2021-07-21,29.9,28.3,29.9,28.3,5.65,211400
2021-07-20,29.0,28.5,29.0,28.1,1.75,114500
2021-07-19,28.8,28.6,28.8,28.0,3.23,91900
2021-07-16,28.0,28.5,28.6,27.8,-1.75,47100
2021-07-15,29.0,28.0,29.0,27.8,3.57,80513
2021-07-14,29.0,27.6,29.0,27.2,13.28,117800
2021-07-13,28.9,24.1,28.9,24.1,3.21,154950
2021-07-12,29.6,28.0,29.6,27.1,6.47,341900
2021-07-09,29.0,28.6,29.0,26.6,5.07,213500
2021-07-08,28.2,27.5,28.2,27.0,14.17,58800
2021-07-07,27.6,27.7,28.9,24.1,-0.36,244000
2021-07-06,29.0,28.9,29.0,24.0,9.85,319100
2021-07-05,28.6,28.1,28.6,25.2,0.0,346000
2021-07-02,28.4,28.5,29.0,28.3,-0.35,43900
2021-07-01,28.2,28.2,29.0,28.2,5.22,32800
2021-06-30,28.4,30.0,30.0,25.4,-4.7,320600
2021-06-29,30.0,29.2,30.2,28.8,5.26,162500
2021-06-28,29.0,28.5,29.0,28.3,1.4,73900
2021-06-25,28.5,28.7,28.7,28.5,-0.35,17410
2021-06-24,28.5,29.1,29.1,28.3,-2.06,39400
2021-06-23,29.0,30.0,30.0,28.9,-1.36,15102
2021-06-22,29.9,28.6,30.2,28.5,3.82,281100
2021-06-18,29.3,29.0,29.3,24.7,1.03,74255
2021-06-17,29.0,29.0,29.3,28.2,0.0,45400
2021-06-16,28.8,29.0,30.4,28.6,3.23,39460
2021-06-15,29.3,30.5,31.0,25.6,-2.01,295131
2021-06-14,30.0,28.5,31.5,28.5,7.14,253415
2021-06-11,28.4,28.3,28.4,27.7,0.0,36959
