Date,Close,Open,High,Low,Change,Volume
2021-07-27,13.15,13.2,13.4,13.1,0.0,1795500
2021-07-26,13.15,13.15,13.3,12.85,-1.87,1680500
2021-07-23,13.4,13.9,14.0,13.35,1.52,5050800
2021-07-22,13.2,12.8,13.2,12.5,6.88,2638000
2021-07-21,12.35,12.15,12.4,12.1,2.07,1969400
2021-07-20,12.1,11.75,12.2,11.55,2.98,1655400
2021-07-19,11.75,11.9,12.2,11.65,-6.0,1995800
2021-07-16,12.5,12.15,12.5,11.9,3.31,1727900
2021-07-15,12.1,11.55,12.15,11.5,4.31,1630700
2021-07-14,11.6,11.6,11.8,11.35,0.87,1617200
2021-07-13,11.5,11.55,11.6,11.2,0.88,1778100
2021-07-12,11.4,12.1,12.2,11.4,-6.94,3906300
2021-07-09,12.25,12.8,12.8,12.05,-3.92,1459900
2021-07-08,12.75,12.7,13.05,12.6,1.19,1196700
2021-07-07,12.6,13.0,13.1,12.5,-3.08,2649100
2021-07-06,13.0,13.5,13.6,13.0,-3.35,2241800
2021-07-05,13.55,13.8,13.8,13.35,-2.17,2476500
2021-07-02,13.85,14.1,14.1,13.8,-0.72,1700700
2021-07-01,13.95,13.9,14.0,13.8,0.36,1295100
2021-06-30,13.9,14.2,14.25,13.9,-2.11,1398300
2021-06-29,14.2,14.0,14.5,13.95,1.79,2193500
2021-06-28,13.95,13.9,14.1,13.75,0.72,1802500
2021-06-25,13.85,13.9,14.1,13.8,-0.72,1498500
2021-06-24,13.95,14.35,14.35,13.85,-2.79,2428900
2021-06-23,14.35,14.7,14.7,14.2,-2.38,1977800
2021-06-22,14.7,15.0,15.15,14.6,-0.68,3114400
2021-06-21,14.8,14.8,15.3,14.15,3.14,4438200
2021-06-18,14.35,14.65,14.8,14.35,-1.03,3036000
2021-06-17,14.5,13.8,14.7,13.7,3.94,3882500
2021-06-16,13.95,13.65,14.25,13.65,2.2,2265000
2021-06-15,13.65,13.8,13.85,13.6,-1.8,1881900
2021-06-14,13.9,13.95,14.1,13.75,-0.71,1784700
2021-06-11,14.0,14.05,14.3,13.8,-1.41,1720100
2021-06-10,14.2,14.2,14.4,13.15,4.41,2707100
2021-06-09,13.6,13.6,13.7,12.6,2.26,2837700
2021-06-08,13.3,14.3,14.5,13.3,-6.67,2642600
2021-06-07,14.25,14.5,14.8,14.0,-3.06,2537600
2021-06-04,14.7,15.1,15.1,14.1,-1.01,3134800
2021-06-03,14.85,14.2,14.85,14.0,6.83,5052000
2021-06-02,13.9,13.65,13.95,13.55,2.21,2434100
2021-06-01,13.6,14.0,14.05,13.55,-1.09,2147400
2021-05-31,13.75,13.1,13.75,13.1,6.18,3510200
2021-05-28,12.95,12.9,13.0,12.7,0.78,1497900
2021-05-27,12.85,12.9,13.5,12.75,-1.15,1619000
2021-05-26,13.0,13.45,13.6,12.9,-4.76,2770800
2021-05-25,13.65,13.65,14.05,13.5,3.8,4657500
2021-05-24,13.15,13.15,13.15,13.15,6.91,1209200
2021-05-21,12.3,11.35,12.3,11.3,6.96,2142000
2021-05-20,11.5,11.85,11.85,11.45,-4.17,3159200
2021-05-19,12.0,12.3,12.4,11.8,-3.23,3208700
2021-05-18,12.4,12.9,12.9,12.3,-3.88,2694800
2021-05-17,12.9,13.15,13.3,12.7,-3.01,2308500
2021-05-14,13.3,13.8,13.8,13.3,-1.12,1591400
2021-05-13,13.45,13.25,13.7,13.25,1.51,2156200
2021-05-12,13.25,13.05,13.3,13.05,1.53,1508700
