Date,Close,Open,High,Low,Change,Volume
2021-07-26,14.6,14.3,14.8,14.3,0.69,308900
2021-07-23,14.4,14.7,14.7,14.4,-0.69,139880
2021-07-22,14.7,14.3,14.7,14.3,3.52,202130
2021-07-21,14.2,14.2,14.4,14.0,3.65,142124
2021-07-20,14.0,13.7,14.0,13.5,0.72,271300
2021-07-19,13.8,14.3,14.3,13.6,-4.83,349400
2021-07-16,14.4,14.6,14.6,14.1,-0.69,88832
2021-07-15,14.6,14.3,14.7,14.3,0.0,159800
2021-07-14,14.6,14.5,14.9,14.3,1.39,281000
2021-07-13,14.5,14.0,14.6,14.0,2.11,196387
2021-07-12,14.3,14.8,14.8,13.6,-4.67,672953
2021-07-09,14.8,15.5,15.5,14.4,-4.52,347843
2021-07-08,15.5,15.5,15.9,15.3,0.0,168937
2021-07-07,15.7,15.6,15.9,15.2,-3.09,462213
2021-07-06,15.6,16.2,16.6,15.1,-3.7,645042
2021-07-05,16.1,16.4,16.4,16.0,-2.42,398681
2021-07-02,16.4,16.4,16.7,16.2,1.86,310801
2021-07-01,16.3,16.8,16.8,15.7,-0.61,542414
2021-06-30,16.3,16.5,16.7,16.3,-1.21,299920
2021-06-29,16.5,16.8,16.8,16.3,-1.2,370310
2021-06-28,16.8,16.3,16.9,16.3,2.44,629233
2021-06-25,16.3,16.6,16.7,16.1,-1.81,577055
2021-06-24,16.6,17.2,17.2,16.4,-1.78,429709
2021-06-23,16.9,17.5,17.5,16.6,-3.43,663981
2021-06-22,17.4,17.7,17.9,17.3,0.0,927337
2021-06-18,17.0,17.1,17.3,16.6,0.0,1011683
2021-06-17,17.2,17.3,17.4,16.6,-1.71,1091762
2021-06-16,17.3,17.5,18.0,17.1,-2.26,590450
2021-06-15,17.5,16.7,18.0,16.7,4.79,1588767
2021-06-14,17.2,15.4,17.3,15.4,11.69,2803400
2021-06-11,15.6,15.2,15.8,14.9,2.63,705923
2021-06-10,15.2,15.6,15.8,14.7,-1.3,1009627
2021-06-09,15.6,15.0,15.8,14.8,1.3,1440989
2021-06-08,15.0,16.2,16.4,14.8,-8.54,930922
2021-06-07,16.4,15.7,17.0,15.6,8.61,2471583
2021-06-04,15.6,14.5,15.9,14.1,6.85,2053947
2021-06-03,14.5,14.5,14.8,14.4,-0.68,617685
2021-06-02,14.5,14.6,14.8,14.4,-0.68,417667
2021-06-01,14.5,14.4,14.8,14.4,2.84,575240
2021-05-31,14.4,13.9,14.7,13.4,4.35,1077350
2021-05-28,13.8,13.6,14.0,13.5,2.22,464014
2021-05-27,13.5,13.4,13.7,13.2,2.27,345800
2021-05-26,13.4,13.2,13.6,12.9,2.29,800840
2021-05-25,13.2,13.0,13.3,13.0,2.33,272369
2021-05-24,12.9,13.1,13.1,12.8,0.78,184080
2021-05-21,12.9,12.7,13.2,12.5,1.57,245750
2021-05-20,12.7,13.0,13.0,12.5,-2.31,406000
2021-05-19,13.1,13.3,13.3,12.9,-1.5,157900
2021-05-18,13.3,13.4,13.4,13.2,-0.75,137500
