Date,Close,Open,High,Low,Change,Volume
2021-07-26,11.5,11.6,11.6,11.2,-0.86,289468
2021-07-23,11.6,11.4,11.7,11.3,1.75,381415
2021-07-22,11.4,11.0,11.4,11.0,3.64,491337
2021-07-21,11.0,11.1,11.1,10.9,-0.9,402632
2021-07-20,11.1,10.8,11.1,10.7,0.91,506692
2021-07-19,11.0,11.5,11.5,10.9,-4.35,628800
2021-07-16,11.5,11.6,11.7,11.4,-0.86,386799
2021-07-15,11.6,11.4,11.7,11.4,1.75,364500
2021-07-14,11.4,11.8,11.9,11.3,-4.2,572886
2021-07-13,11.9,12.0,12.3,11.7,-3.25,521801
2021-07-12,12.3,12.5,12.7,11.3,-1.6,1325439
2021-07-09,12.5,12.9,12.9,12.3,-3.1,343590
2021-07-08,12.9,13.0,13.0,12.5,2.38,490558
2021-07-07,13.9,13.8,14.0,13.0,0.0,1175767
2021-07-06,13.9,15.0,15.0,13.8,-3.47,1175601
2021-07-05,14.4,14.5,14.5,14.0,-0.69,620313
2021-07-02,14.5,14.5,14.7,14.2,0.0,718150
2021-07-01,14.5,14.0,14.5,14.0,3.57,1308635
2021-06-30,14.0,14.2,14.5,14.0,-1.41,862768
2021-06-29,14.2,14.4,14.6,14.2,-1.39,1072627
2021-06-28,14.4,14.7,14.7,14.3,-0.69,806548
2021-06-25,14.5,14.7,14.7,14.5,-0.68,482160
2021-06-24,14.6,14.7,14.8,14.5,-0.68,649715
2021-06-23,14.7,14.9,14.9,14.5,-1.34,929582
2021-06-22,14.9,14.7,15.0,14.7,1.36,1494405
2021-06-21,14.7,14.7,15.1,14.7,0.68,1104550
2021-06-18,14.6,14.6,15.1,14.5,0.0,1336391
2021-06-17,14.6,14.5,14.7,14.2,0.69,992223
2021-06-16,14.5,14.6,14.7,14.3,0.0,1073578
2021-06-15,14.5,14.8,14.8,14.5,-0.68,702662
2021-06-14,14.6,14.9,15.0,14.5,0.0,1227700
2021-06-11,14.6,14.5,14.8,14.3,0.69,886457
2021-06-10,14.5,15.4,15.4,14.5,-2.03,1176893
2021-06-09,14.8,14.5,15.0,14.3,0.0,1037147
2021-06-08,14.8,15.1,15.5,14.4,-1.99,1546468
2021-06-07,15.1,15.1,15.3,14.5,1.34,1901858
2021-06-04,14.9,15.2,15.4,14.7,-3.25,1573198
2021-06-03,15.4,15.6,15.7,15.2,-0.65,1349415
2021-06-02,15.5,15.2,15.5,15.0,2.65,2307055
2021-06-01,15.1,14.5,15.4,14.3,4.14,3084446
2021-05-31,14.5,14.7,14.8,14.4,-1.36,904416
2021-05-28,14.7,14.4,14.8,14.2,2.08,1025228
2021-05-27,14.4,14.7,14.7,14.1,-2.04,1217386
2021-05-26,14.7,15.0,15.0,14.7,-2.0,931052
2021-05-25,15.0,15.6,16.1,14.9,2.04,1217059
2021-05-24,14.7,14.9,15.0,14.7,-1.34,1002049
2021-05-21,14.9,14.6,15.1,14.6,2.05,1784693
2021-05-20,14.6,14.5,14.9,14.3,0.69,1555980
2021-05-19,14.5,14.3,15.1,13.9,1.4,2563050
2021-05-18,14.3,14.5,14.5,14.1,-1.38,954180
2021-05-17,14.5,14.6,14.6,14.2,-0.68,1209922
