Date,Close,Open,High,Low,Change,Volume
2021-07-27,6.0,6.15,6.18,6.0,0.0,4334400
2021-07-26,6.0,5.95,6.07,5.88,-0.66,5056300
2021-07-23,6.04,6.12,6.2,6.03,-2.42,5141100
2021-07-22,6.19,5.9,6.19,5.88,5.99,6080100
2021-07-21,5.84,5.95,5.98,5.81,-0.17,5403000
2021-07-20,5.85,5.74,6.0,5.68,2.27,6396800
2021-07-19,5.72,6.0,6.0,5.72,-6.84,8555000
2021-07-16,6.14,6.22,6.24,6.1,-1.13,5081800
2021-07-15,6.21,6.09,6.26,6.03,2.14,5190600
2021-07-14,6.08,6.1,6.29,5.9,0.0,6250400
2021-07-13,6.08,5.7,6.08,5.63,6.85,7533600
2021-07-12,5.69,6.0,6.01,5.69,-6.87,13000600
2021-07-09,6.11,6.55,6.59,6.1,-6.72,12604000
2021-07-08,6.55,6.62,6.76,6.5,-0.76,8663200
2021-07-07,6.6,6.75,6.9,6.55,-2.22,11672500
2021-07-06,6.75,7.26,7.35,6.75,-6.9,11927600
2021-07-05,7.25,7.47,7.48,7.1,-2.82,9860300
2021-07-02,7.46,7.47,7.67,7.45,0.13,7098800
2021-07-01,7.45,7.45,7.5,7.32,0.0,11578600
2021-06-30,7.45,7.56,7.64,7.45,-1.32,7102200
2021-06-29,7.55,7.79,7.79,7.55,-2.33,7178200
2021-06-28,7.73,7.6,7.78,7.55,2.38,10730200
2021-06-25,7.55,7.58,7.66,7.5,-0.4,6265300
2021-06-24,7.58,7.59,7.73,7.5,-0.13,8162300
2021-06-23,7.59,7.76,7.82,7.55,-1.81,11034700
2021-06-22,7.73,7.89,7.99,7.73,-1.15,10885000
2021-06-21,7.82,7.82,8.02,7.77,-1.26,12252500
2021-06-18,7.92,8.05,8.12,7.9,-1.61,15836200
2021-06-17,8.05,7.78,8.15,7.75,1.26,14238500
2021-06-16,7.95,7.95,8.1,7.85,1.79,23525800
2021-06-15,7.81,7.5,7.95,7.41,4.13,19789900
2021-06-14,7.5,7.47,7.75,7.35,0.27,13234200
2021-06-11,7.48,7.35,7.6,7.33,1.08,9009400
2021-06-10,7.4,7.4,7.6,7.3,-3.01,12826500
2021-06-09,7.63,7.63,7.84,7.51,-1.55,8976700
2021-06-08,7.75,7.9,8.1,7.71,0.52,27897400
2021-06-07,7.71,7.46,7.8,7.45,3.49,22527800
2021-06-04,7.45,7.67,7.67,7.35,-2.87,12594800
2021-06-03,7.67,7.9,7.9,7.6,2.4,12002800
2021-06-02,7.49,7.02,7.49,7.0,7.0,18275600
2021-06-01,7.0,6.95,7.07,6.94,0.72,6030100
2021-05-31,6.95,7.1,7.1,6.95,-2.11,8205300
2021-05-28,7.1,7.04,7.1,7.03,0.85,6872200
2021-05-27,7.04,7.1,7.19,7.01,-0.85,7995300
2021-05-26,7.1,7.11,7.25,7.0,-0.14,8492700
2021-05-25,7.11,7.24,7.25,7.11,-1.8,6780900
2021-05-24,7.24,7.3,7.31,7.2,1.26,7659900
2021-05-21,7.15,6.8,7.29,6.8,4.23,11788700
2021-05-20,6.86,7.1,7.1,6.79,-2.56,14513600
2021-05-19,7.04,7.05,7.15,7.0,-0.14,5882500
2021-05-18,7.05,7.11,7.15,7.04,-1.4,10026100
2021-05-17,7.15,7.25,7.31,7.11,-1.24,10373700
2021-05-14,7.24,7.26,7.4,7.23,-0.14,9403200
2021-05-13,7.25,7.42,7.45,7.25,-2.42,8728800
2021-05-12,7.43,7.25,7.5,7.24,1.92,9767600
2021-05-11,7.29,7.3,7.38,7.18,1.53,10280000
2021-05-10,7.18,7.19,7.3,7.07,-0.42,10023600
2021-05-07,7.21,7.45,7.46,7.16,-3.48,11225100
2021-05-06,7.47,7.4,7.75,7.36,1.63,16403800
2021-05-05,7.35,7.15,7.46,7.04,4.55,12140900
2021-05-04,7.03,7.0,7.11,6.95,-3.17,13808200
2021-04-29,7.26,7.55,7.55,7.2,-1.22,7930400
2021-04-28,7.35,7.01,7.59,7.01,2.65,13607800
2021-04-27,7.16,7.15,7.37,6.92,-0.14,12348400
2021-04-26,7.17,7.7,7.71,7.17,-6.88,22302600
2021-04-23,7.7,7.45,7.8,7.25,2.26,22950200
2021-04-22,7.53,8.0,8.05,7.53,-6.92,22702900
2021-04-20,8.09,8.1,8.25,7.92,0.12,19393700
