Date,Close,Open,High,Low,Change,Volume
2021-07-27,23.6,20.6,23.6,20.6,6.79,9312000
2021-07-26,22.1,22.4,22.7,20.75,-0.9,2026000
2021-07-23,22.3,21.5,22.4,20.0,3.72,3527400
2021-07-22,21.5,21.9,22.8,20.4,-1.83,2285100
2021-07-21,21.9,22.2,22.2,20.7,-1.57,536400
2021-07-20,22.25,22.25,24.5,22.25,-6.9,1112900
2021-07-19,23.9,25.9,26.8,23.9,-6.82,1032300
2021-07-16,25.65,23.9,25.65,22.35,6.87,2904400
2021-07-15,24.0,23.5,25.5,22.35,0.0,1355800
2021-07-14,24.0,22.75,24.3,21.2,5.49,2035200
2021-07-13,22.75,20.5,22.75,20.0,6.81,1259600
2021-07-12,21.3,22.9,22.9,21.3,-6.78,1137100
2021-07-09,22.85,23.0,23.45,22.25,-4.39,247200
2021-07-08,23.9,23.9,23.9,22.3,-0.21,378700
2021-07-07,23.95,23.5,24.5,22.35,-0.21,530700
2021-07-06,24.0,24.9,24.9,23.3,-3.81,360000
2021-07-05,24.95,24.95,24.95,23.25,0.0,222000
2021-07-02,24.95,24.95,24.95,24.0,0.0,282000
2021-07-01,24.95,24.8,25.1,24.75,-6.2,1152800
2021-06-30,26.6,26.6,27.8,26.6,-6.99,93500
2021-06-29,28.6,29.85,30.35,26.5,0.53,884500
2021-06-28,28.45,26.6,28.45,24.75,6.95,1218800
2021-06-25,26.6,24.7,27.15,23.65,4.72,1246200
2021-06-24,25.4,25.0,25.7,23.75,-0.39,436500
2021-06-23,25.5,26.5,26.9,24.65,-3.77,211900
2021-06-22,26.5,26.5,27.75,26.05,-5.36,179700
2021-06-21,28.0,28.85,28.85,26.85,-2.95,744200
2021-06-18,28.85,29.9,30.4,28.85,-6.94,366800
2021-06-17,31.0,29.5,31.85,27.75,4.03,1746500
2021-06-16,29.8,30.4,31.1,28.35,-2.13,724900
2021-06-15,30.45,28.9,31.0,27.0,5.0,1867800
2021-06-14,29.0,28.6,30.0,26.65,1.4,486200
2021-06-11,28.6,28.4,28.9,28.2,0.7,381600
2021-06-10,28.4,29.0,29.2,27.2,-2.74,89100
2021-06-09,29.2,31.5,32.0,29.2,-7.3,262400
2021-06-08,31.5,29.8,31.9,29.7,-1.25,163400
2021-06-07,31.9,32.45,32.6,30.2,-1.69,227400
2021-06-04,32.45,32.3,32.8,30.05,0.46,383300
2021-06-03,32.3,30.1,32.3,30.1,6.95,1383600
2021-06-02,30.2,30.1,30.5,29.9,0.0,378300
2021-06-01,30.2,28.85,30.5,28.85,-2.58,439000
2021-05-31,31.0,32.3,32.3,30.0,-2.97,936300
2021-05-28,31.95,27.85,31.95,27.85,6.86,1965400
2021-05-27,29.9,30.7,30.7,28.2,-1.32,852700
2021-05-26,30.3,28.7,30.3,27.6,6.88,2050400
2021-05-25,28.35,26.5,28.35,25.9,6.98,1922100
2021-05-24,26.5,25.8,26.7,25.0,2.71,962900
2021-05-21,25.8,24.8,25.8,24.2,4.03,1042500
