Date,Close,Open,High,Low,Change,Volume
2021-07-27,29.1,29.0,29.75,28.7,1.39,29764400
2021-07-26,28.7,28.9,29.3,28.35,0.0,15097600
2021-07-23,28.7,28.3,29.95,27.9,2.5,63584600
2021-07-22,28.0,27.85,28.15,27.65,0.54,16617400
2021-07-21,27.85,28.3,28.4,27.8,-0.89,14144600
2021-07-20,28.1,27.8,28.1,27.2,2.18,23884800
2021-07-19,27.5,27.5,27.95,26.7,-3.34,38557500
2021-07-16,28.45,28.9,29.1,28.4,-1.22,19474900
2021-07-15,28.8,27.1,28.8,27.1,5.11,25368800
2021-07-14,27.4,28.7,28.7,27.0,-4.53,25268600
2021-07-13,28.7,28.8,29.0,28.05,1.06,18442600
2021-07-12,28.4,29.15,29.2,27.1,-2.41,62616700
2021-07-09,29.1,30.0,30.5,29.0,-3.64,38413800
2021-07-08,30.2,31.0,31.3,30.1,-2.74,32240500
2021-07-07,31.05,30.65,31.15,30.0,2.31,41481100
2021-07-06,30.35,32.8,33.1,30.35,-6.9,38579900
2021-07-05,32.6,31.6,32.6,30.9,3.49,52720000
2021-07-02,31.5,31.1,31.95,31.1,1.61,41478500
2021-07-01,31.0,30.6,31.25,30.45,1.31,29589500
2021-06-30,30.6,30.95,31.4,30.5,-1.29,16495700
2021-06-29,31.0,30.5,31.5,30.4,2.65,36074600
2021-06-28,30.2,29.8,30.4,29.45,2.37,19303900
2021-06-25,29.5,29.0,29.5,28.9,1.72,15572700
2021-06-24,29.0,29.75,29.9,28.85,-2.52,21749700
2021-06-23,29.75,30.2,30.35,29.75,-1.49,24112800
2021-06-22,30.2,30.15,30.75,29.85,1.17,25185700
2021-06-21,29.85,29.85,30.3,29.35,0.67,24072800
2021-06-18,29.65,29.9,30.1,29.5,0.85,16991300
2021-06-17,29.4,28.55,29.65,28.55,0.68,19581100
2021-06-16,29.2,29.6,30.2,29.0,-2.99,30686500
2021-06-15,30.1,30.8,30.8,29.8,-2.27,29659500
2021-06-14,30.8,30.7,31.3,30.4,0.98,26889200
2021-06-11,30.5,29.1,30.8,28.8,5.54,36442200
2021-06-10,28.9,29.6,30.05,28.8,-2.36,23976800
2021-06-09,29.6,28.5,30.35,28.0,3.5,37519500
2021-06-08,28.6,30.2,31.3,28.6,-6.84,47297600
2021-06-07,30.7,31.8,32.0,30.0,-4.51,38824700
2021-06-04,32.15,32.2,33.0,31.8,-1.83,37481900
2021-06-03,32.75,33.2,33.2,32.2,1.71,30950700
2021-06-02,32.2,31.6,32.4,31.2,-0.62,51657300
2021-06-01,32.4,33.5,33.55,32.35,-4.14,47063500
2021-05-31,33.8,32.15,33.9,31.9,6.12,42128800
2021-05-28,31.85,30.4,31.85,30.0,6.88,73839900
2021-05-27,29.8,29.55,30.3,29.0,1.02,46751500
2021-05-26,29.5,29.6,29.8,29.35,0.51,31489600
2021-05-25,29.35,28.95,29.75,28.9,1.56,24123100
2021-05-24,28.9,28.85,29.25,28.8,0.17,31595200
2021-05-21,28.85,29.25,29.8,28.8,-1.87,45792800
2021-05-20,29.4,28.45,29.55,28.1,3.16,57268100
2021-05-19,28.5,27.3,28.7,27.3,4.4,46484200
2021-05-18,27.3,25.9,27.4,25.65,5.2,44745200
2021-05-17,25.95,26.5,26.7,25.85,-1.7,39752100
2021-05-14,26.4,26.6,26.85,26.15,0.38,32742600
2021-05-13,26.3,26.05,27.15,26.05,-0.19,47105300
2021-05-12,26.35,24.85,26.35,24.8,6.9,59475300
2021-05-11,24.65,24.45,25.45,24.45,1.44,58012000
2021-05-10,24.3,23.8,24.5,23.7,1.25,41488900
2021-05-07,24.0,24.25,24.55,23.8,-1.64,48458300
2021-05-06,24.4,24.55,24.9,24.3,-1.21,34269000
2021-05-05,24.7,24.15,25.1,24.05,2.49,51677300
2021-05-04,24.1,23.3,24.2,23.15,0.84,54307900
2021-04-29,23.9,24.25,24.6,23.85,-1.24,38893400
2021-04-28,24.2,23.1,24.35,22.9,4.76,71125700
2021-04-27,23.1,22.55,23.25,22.3,2.44,47546500
2021-04-26,22.55,22.9,23.2,22.45,0.45,41629500
2021-04-23,22.45,21.3,22.45,20.9,6.9,45227000
2021-04-22,21.0,22.5,22.6,21.0,-6.67,35450900
2021-04-20,22.5,23.0,23.15,22.3,-1.75,29744900
2021-04-19,22.9,22.3,22.9,22.0,3.62,29032100
2021-04-16,22.1,22.2,22.8,21.8,-1.12,41485000
2021-04-15,22.35,23.0,23.0,22.2,-2.4,36947400
2021-04-14,22.9,22.5,22.95,22.2,0.88,35105800
2021-04-13,22.7,23.45,23.55,22.6,-3.2,46627800
2021-04-12,23.45,23.0,23.85,22.75,3.3,49313400
2021-04-09,22.7,22.2,22.9,22.2,2.25,25317200
2021-04-08,22.2,22.5,22.6,22.0,-0.45,26665400
2021-04-07,22.3,22.3,22.6,22.1,-1.98,51625800
2021-04-06,22.75,22.6,23.2,22.6,-1.73,42374000
2021-04-05,23.15,23.0,23.3,22.6,2.43,46163800
2021-04-02,22.6,21.9,22.95,21.8,4.63,56039200
2021-04-01,21.6,21.4,21.65,21.1,0.7,33202800
2021-03-31,21.45,21.45,21.9,21.25,4.63,56674000
2021-03-30,20.5,19.25,20.5,19.0,6.77,99978500
2021-03-29,19.2,19.05,19.25,18.9,1.32,36995400
2021-03-26,18.95,18.75,19.1,18.3,1.07,23365100
2021-03-25,18.75,18.6,19.05,18.45,1.9,28724300
2021-03-24,18.4,18.55,18.85,18.3,-2.13,22973200
2021-03-23,18.8,19.2,19.2,18.75,-2.08,25297500
2021-03-22,19.2,19.7,19.7,19.15,-2.04,32816300
2021-03-19,19.6,19.6,19.9,19.55,-0.51,24328900
2021-03-18,19.7,19.85,19.95,19.6,0.51,19877400
2021-03-17,19.6,19.0,19.75,19.0,3.16,38324900
2021-03-16,18.9,18.95,19.15,18.75,0.0,23799400
2021-03-15,18.9,19.2,19.35,18.9,-1.56,22954100
