Date,Close,Open,High,Low,Change,Volume
2021-07-27,23.9,24.25,24.25,23.2,-2.05,146800
2021-07-26,24.4,23.0,24.4,22.55,5.63,83400
2021-07-23,23.1,24.9,24.9,23.1,-4.55,142400
2021-07-22,24.2,23.8,24.45,23.1,3.86,256900
2021-07-21,23.3,23.8,23.85,23.2,-2.1,147600
2021-07-20,23.8,22.5,23.8,21.85,5.31,294300
2021-07-19,22.6,22.9,23.5,21.7,-1.31,231900
2021-07-16,22.9,22.7,23.0,22.0,1.78,123300
2021-07-15,22.5,21.4,22.5,20.8,5.14,156900
2021-07-14,21.4,22.0,22.1,21.0,-2.73,128500
2021-07-13,22.0,21.5,22.1,21.5,0.23,43700
2021-07-12,21.95,22.9,22.9,21.15,-3.3,197300
2021-07-09,22.7,22.9,22.9,22.3,0.0,110500
2021-07-08,22.7,22.5,22.9,22.35,-0.44,114900
2021-07-07,22.8,22.05,22.8,21.2,2.7,176900
2021-07-06,22.2,23.4,23.4,22.2,-5.13,206400
2021-07-05,23.4,23.4,23.4,22.8,1.74,126300
2021-07-02,23.0,22.6,23.25,22.6,1.77,73400
2021-07-01,22.6,23.0,23.4,22.5,-2.16,310000
2021-06-30,23.1,23.6,23.8,23.0,-1.7,113900
2021-06-29,23.5,23.3,23.9,23.3,1.29,178800
2021-06-28,23.2,22.75,23.7,22.75,1.98,89800
2021-06-25,22.75,22.3,23.4,22.3,1.11,161300
2021-06-24,22.5,22.75,22.8,22.5,-1.1,91500
2021-06-23,22.75,23.3,23.5,22.7,-2.36,129700
2021-06-22,23.3,23.4,23.9,23.25,0.43,129700
2021-06-21,23.2,24.05,24.05,23.2,-3.53,215600
2021-06-18,24.05,24.05,24.7,23.8,0.0,185400
2021-06-17,24.05,25.0,25.0,23.85,-3.8,160700
2021-06-16,25.0,24.6,25.75,23.15,1.63,306400
2021-06-15,24.6,24.85,24.95,24.35,0.61,275100
2021-06-14,24.45,23.8,24.65,23.5,6.07,390300
2021-06-11,23.05,22.6,23.9,22.6,3.13,352100
2021-06-10,22.35,22.35,22.35,21.6,3.47,196100
2021-06-09,21.6,21.15,22.0,21.3,2.13,96700
2021-06-08,21.15,22.25,22.4,21.0,-4.3,160700
2021-06-07,22.1,22.0,22.5,21.9,0.91,195600
2021-06-04,21.9,22.2,22.3,21.5,-0.23,174300
2021-06-03,21.95,20.9,22.05,20.7,6.3,264800
2021-06-02,20.65,20.2,20.65,20.2,2.23,90100
2021-06-01,20.2,20.25,20.4,20.0,-0.25,34600
2021-05-31,20.25,20.25,20.35,20.0,0.0,54400
2021-05-28,20.25,20.1,20.3,20.05,0.75,57600
2021-05-27,20.1,20.3,20.4,20.05,-1.23,59900
2021-05-26,20.35,20.4,20.45,20.1,-0.25,48700
2021-05-25,20.4,20.2,20.5,20.2,0.99,56000
2021-05-24,20.2,20.4,20.4,20.1,1.0,78800
2021-05-21,20.0,20.0,20.2,19.75,0.0,36700
2021-05-20,20.0,20.1,20.15,19.75,-0.5,6600
2021-05-19,20.1,20.05,20.4,20.0,0.25,19100
2021-05-18,20.05,20.35,20.65,20.0,0.0,57900
2021-05-17,20.05,20.5,20.5,20.0,-1.96,29100
2021-05-14,20.45,20.5,20.7,20.45,-0.73,18000
2021-05-13,20.6,20.4,21.0,20.3,0.98,49200
2021-05-12,20.4,20.5,20.5,20.2,-0.49,7700
2021-05-11,20.5,20.0,20.5,20.0,1.99,33800
2021-05-10,20.1,20.5,20.5,19.85,-1.95,96800
2021-05-07,20.5,20.75,20.75,20.2,-0.49,138400
2021-05-06,20.6,20.55,20.8,20.55,0.24,23200
2021-05-05,20.55,20.4,21.0,20.2,0.74,61300
2021-05-04,20.4,20.7,20.7,20.25,-1.45,60000
2021-04-29,20.7,20.6,20.9,20.6,0.73,29700
2021-04-28,20.55,20.55,20.75,20.35,0.0,68000
2021-04-27,20.55,20.6,20.8,20.4,-0.24,26500
2021-04-26,20.6,20.9,20.9,20.5,-1.44,44900
2021-04-23,20.9,20.9,21.1,20.7,0.0,55300
2021-04-22,20.9,21.0,21.3,20.9,-0.48,77600
2021-04-20,21.0,21.6,21.95,21.0,-1.87,50400
2021-04-19,21.4,21.05,22.0,21.05,-0.47,65900
2021-04-16,21.5,21.75,22.1,21.5,-1.15,51300
2021-04-15,21.75,22.3,22.3,21.7,-1.14,18700
2021-04-14,22.0,22.0,22.0,21.7,0.0,59000
2021-04-13,22.0,22.4,22.5,21.9,-1.57,55500
2021-04-12,22.35,22.0,22.7,21.95,1.82,152100
2021-04-09,21.95,22.0,22.2,21.8,-0.23,57100
2021-04-08,22.0,22.5,22.7,22.0,-2.22,38100
2021-04-07,22.5,22.6,22.6,22.3,0.45,120000
2021-04-06,22.4,21.8,22.4,21.75,2.52,57000
2021-04-05,21.85,21.9,22.0,21.8,-0.23,53800
2021-04-02,21.9,21.55,22.2,21.55,1.39,58400
2021-04-01,21.6,21.4,21.8,21.4,0.47,52300
2021-03-31,21.5,21.55,21.8,21.45,-1.38,67700
2021-03-30,21.8,22.2,22.2,21.75,-1.8,47900
2021-03-29,22.2,21.3,22.2,21.1,4.23,78700
2021-03-26,21.3,21.45,21.55,20.8,-0.93,72200
2021-03-25,21.5,21.2,21.95,21.2,1.42,73600
2021-03-24,21.2,22.05,22.15,21.2,-4.5,118200
2021-03-23,22.2,22.5,22.5,22.0,-1.33,61800
2021-03-22,22.5,22.8,22.8,22.5,0.0,70500
2021-03-19,22.5,22.45,22.6,22.2,0.22,92200
2021-03-18,22.45,22.6,22.75,22.35,0.0,43700
2021-03-17,22.45,22.35,22.65,22.35,0.45,97300
2021-03-16,22.5,22.85,22.9,22.5,-1.53,130000
2021-03-15,22.85,23.0,23.0,22.6,0.88,135000
2021-03-12,22.65,22.3,22.8,22.3,2.03,203800
2021-03-11,22.2,22.45,22.6,22.0,-1.11,91000
2021-03-10,22.45,21.2,22.45,21.2,6.9,256100
2021-03-09,21.0,20.85,21.1,20.55,0.72,109700
2021-03-08,20.85,20.6,21.0,20.6,1.21,93300
2021-03-05,20.6,20.4,20.8,20.3,0.49,74400
2021-03-04,20.5,21.2,21.2,20.4,-2.38,64400
2021-03-03,21.0,21.05,21.25,21.0,-0.24,74500
2021-03-02,21.05,21.0,21.3,20.95,0.05 (0.24 %),53900
2021-03-01,21.0,20.7,21.3,20.65,0.35 (1.69 %),59100
2021-02-26,20.65,20.7,20.95,20.2,-0.05 (-0.24 %),40200
2021-02-25,20.7,20.85,21.0,20.6,-0.15 (-0.72 %),99000
2021-02-24,20.85,21.3,21.6,20.8,-0.35 (-1.65 %),95100
2021-02-23,21.2,21.25,21.3,21.0,0.05 (0.24 %),74400
2021-02-22,21.15,20.85,21.5,20.85,0.25 (1.20 %),117900
2021-02-19,20.9,20.3,21.0,20.3,0.55 (2.70 %),65600
2021-02-18,20.35,20.4,20.55,20.2,-0.05 (-0.25 %),82500
2021-02-17,20.4,20.0,21.0,20.0,0.40 (2.00 %),91400
2021-02-09,20.0,19.6,20.3,19.6,0.40 (2.04 %),27100
2021-02-08,19.6,20.7,20.7,19.5,-1.10 (-5.31 %),97500
2021-02-05,20.7,21.0,21.0,20.6,0.10 (0.49 %),43100
2021-02-04,20.6,20.4,21.3,20.1,0.20 (0.98 %),30400
2021-02-03,20.4,20.05,20.4,19.95,0.50 (2.51 %),81200
2021-02-02,19.9,19.6,19.95,19.0,0.30 (1.53 %),77900
2021-02-01,19.6,20.45,20.45,19.6,-0.85 (-4.16 %),34400
2021-01-29,20.45,20.0,21.0,19.15,-0.10 (-0.49 %),133100
2021-01-28,20.55,20.65,21.65,20.55,-1.50 (-6.80 %),191300
2021-01-27,22.05,22.2,22.3,20.5,0.05 (0.23 %),202200
2021-01-26,22.0,22.5,22.8,21.5,-0.50 (-2.22 %),82000
2021-01-25,22.5,22.2,23.3,21.7,0.30 (1.35 %),220400
2021-01-22,22.2,22.4,22.45,21.5,-0.20 (-0.89 %),61100
2021-01-21,22.4,21.95,22.4,21.45,0.40 (1.82 %),144200
2021-01-20,22.0,21.5,22.0,20.1,0.50 (2.33 %),221000
2021-01-19,21.5,23.0,23.0,21.4,-1.50 (-6.52 %),133900
2021-01-18,23.0,23.0,23.05,22.8,0.00 (0.00 %),151600
2021-01-15,23.0,22.8,23.1,22.75,0.10 (0.44 %),145300
2021-01-14,22.9,22.8,22.9,22.7,0.10 (0.44 %),119700
2021-01-13,22.8,23.4,23.5,22.8,-0.40 (-1.72 %),168600
2021-01-12,23.2,23.4,23.8,22.45,0.45 (1.98 %),287700
2021-01-11,22.75,23.0,23.3,22.5,-0.45 (-1.94 %),177700
2021-01-08,23.2,23.4,23.6,23.1,-0.20 (-0.85 %),160700
2021-01-07,23.4,23.35,24.0,23.35,0.05 (0.21 %),137500
2021-01-06,23.35,22.95,23.7,22.95,0.40 (1.74 %),209600
2021-01-05,22.95,22.9,23.0,22.8,-0.05 (-0.22 %),117000
2021-01-04,23.0,23.2,23.5,23.0,-0.20 (-0.86 %),245500
2020-12-31,23.2,23.2,23.3,22.8,0.00 (0.00 %),121300
2020-12-30,23.2,23.2,23.6,22.4,0.50 (2.20 %),238810
2020-12-29,22.7,22.8,23.0,22.2,0.70 (3.18 %),464650
2020-12-28,22.0,22.4,22.8,21.8,0.50 (2.33 %),480070
2020-12-25,21.5,21.0,22.45,21.0,0.50 (2.38 %),230410
2020-12-24,21.0,21.1,21.3,20.2,0.00 (0.00 %),164730
2020-12-23,21.0,21.2,21.85,21.0,0.00 (0.00 %),166780
2020-12-22,21.0,21.35,21.35,21.0,-0.25 (-1.18 %),117420
2020-12-21,21.25,21.15,21.5,19.7,0.10 (0.47 %),166500
2020-12-18,21.15,21.0,21.25,20.9,0.25 (1.20 %),89730
2020-12-17,20.9,21.25,21.3,20.85,-0.35 (-1.65 %),158180
2020-12-16,21.25,20.5,21.25,20.5,0.75 (3.66 %),167680
2020-12-15,20.5,20.75,20.75,20.5,-0.20 (-0.97 %),83140
2020-12-14,20.7,20.5,20.8,20.35,0.30 (1.47 %),190880
2020-12-11,20.4,20.05,20.5,20.0,0.05 (0.25 %),107370
2020-12-10,20.35,20.35,20.35,20.0,0.00 (0.00 %),110090
2020-12-09,20.35,19.8,20.55,19.8,0.55 (2.78 %),250890
2020-12-08,19.8,20.1,20.1,19.8,-0.30 (-1.49 %),88920
2020-12-07,20.1,20.1,20.2,20.0,-0.10 (-0.50 %),90590
2020-12-04,20.2,19.8,20.3,19.5,0.70 (3.59 %),155700
2020-12-03,19.5,19.7,19.7,19.45,-0.20 (-1.02 %),67400
2020-12-02,19.7,19.7,19.7,19.3,0.00 (0.00 %),67650
2020-12-01,19.7,19.5,19.7,19.25,0.00 (0.00 %),115360
2020-11-30,19.7,19.8,19.8,19.55,-0.10 (-0.51 %),48680
2020-11-27,19.8,19.5,19.8,19.45,0.25 (1.28 %),87490
2020-11-26,19.55,19.85,19.85,19.5,-0.15 (-0.76 %),97170
2020-11-25,19.7,19.9,19.95,19.3,0.00 (0.00 %),56930
2020-11-24,19.7,19.9,19.9,19.5,-0.20 (-1.01 %),66960
2020-11-23,19.9,19.6,20.35,19.6,-0.50 (-2.45 %),65130
2020-11-20,20.4,20.1,20.5,19.7,0.00 (0.00 %),88550
2020-11-19,20.4,20.1,20.55,20.1,0.35 (1.75 %),81840
2020-11-18,20.05,19.5,20.25,19.5,0.35 (1.78 %),205940
2020-11-17,19.7,19.2,19.7,19.2,0.30 (1.55 %),99070
2020-11-16,19.4,19.0,19.4,19.0,0.40 (2.11 %),62770
2020-11-13,19.0,18.85,19.1,18.8,0.00 (0.00 %),81060
2020-11-12,19.0,19.0,19.0,18.9,0.00 (0.00 %),31130
2020-11-11,19.0,19.05,19.1,18.9,-0.05 (-0.26 %),41970
2020-11-10,19.05,19.0,19.05,18.9,0.05 (0.26 %),75390
2020-11-09,19.0,18.8,19.15,18.8,-0.20 (-1.04 %),67790
2020-11-06,19.2,19.0,19.45,18.85,-0.10 (-0.52 %),36310
2020-11-05,19.3,19.1,19.3,19.05,0.05 (0.26 %),14570
2020-11-04,19.25,19.3,19.3,19.0,0.00 (0.00 %),42750
2020-11-03,19.25,19.45,19.8,19.0,0.00 (0.00 %),32930
2020-11-02,19.25,20.2,20.2,19.25,0.10 (0.52 %),48630
2020-10-30,19.15,19.2,19.5,19.0,-0.10 (-0.52 %),27900
2020-10-29,19.25,18.5,19.25,18.5,-0.05 (-0.26 %),54770
2020-10-28,19.3,19.2,19.7,19.0,-1.10 (-5.39 %),68780
2020-10-27,20.4,20.15,20.4,19.9,0.25 (1.24 %),96220
2020-10-26,20.15,20.65,20.65,20.15,-0.55 (-2.66 %),103510
2020-10-23,20.7,20.7,20.7,20.3,0.00 (0.00 %),66640
2020-10-22,20.7,20.7,20.7,19.9,0.00 (0.00 %),96390
2020-10-21,20.7,21.4,21.4,20.6,-0.30 (-1.43 %),104720
2020-10-20,21.0,21.0,21.0,20.5,0.00 (0.00 %),103630
2020-10-19,21.0,20.8,21.3,20.7,0.20 (0.96 %),196030
2020-10-16,20.8,21.0,21.15,20.7,-0.70 (-3.26 %),221050
2020-10-15,21.5,21.6,22.0,21.1,-0.60 (-2.71 %),205200
2020-10-14,22.1,22.2,22.45,21.8,0.70 (3.27 %),277420
2020-10-13,21.4,20.2,21.4,20.05,1.40 (7.00 %),480760
2020-10-12,20.0,19.8,20.2,19.6,0.55 (2.83 %),306990
2020-10-09,19.45,19.1,19.45,19.0,0.15 (0.78 %),94570
2020-10-08,19.3,19.2,19.3,18.95,0.10 (0.52 %),99420
2020-10-07,19.2,19.45,19.45,19.2,-0.25 (-1.29 %),73250
2020-10-06,19.45,19.4,19.65,19.25,0.05 (0.26 %),75120
2020-10-05,19.4,19.0,19.4,18.8,0.60 (3.19 %),101300
2020-10-02,18.8,19.4,19.7,18.8,-0.50 (-2.59 %),189070
2020-10-01,19.3,19.0,19.4,19.0,0.30 (1.58 %),59580
2020-09-30,19.0,19.0,19.25,19.0,-0.15 (-0.78 %),79510
2020-09-29,19.15,19.85,19.85,19.15,-0.55 (-2.79 %),142670
2020-09-28,19.7,19.85,19.95,19.65,-0.05 (-0.25 %),101740
2020-09-25,19.75,19.95,19.95,19.65,-0.20 (-1.00 %),75590
2020-09-24,19.95,20.0,20.0,19.8,-0.05 (-0.25 %),70820
2020-09-23,20.0,19.8,20.15,19.8,0.00 (0.00 %),115020
2020-09-22,20.0,19.9,20.1,19.7,-0.25 (-1.23 %),114300
2020-09-21,20.25,20.45,20.45,19.9,0.00 (0.00 %),93300
2020-09-18,20.25,20.25,20.35,20.0,0.00 (0.00 %),81240
2020-09-17,20.25,19.55,20.4,19.55,0.70 (3.58 %),272530
2020-09-16,19.55,19.6,19.6,19.35,-0.05 (-0.26 %),75730
2020-09-15,19.6,19.7,19.7,19.4,0.00 (0.00 %),99670
2020-09-14,19.6,19.65,19.7,19.35,-0.05 (-0.25 %),120450
2020-09-11,19.65,19.6,19.65,19.35,0.00 (0.00 %),70580
2020-09-10,19.65,19.6,19.65,19.4,0.15 (0.77 %),44140
2020-09-09,19.5,19.2,19.65,19.05,0.05 (0.26 %),126490
2020-09-08,19.45,19.6,19.65,19.25,-0.20 (-1.02 %),77190
2020-09-07,19.65,19.65,19.85,19.4,0.00 (0.00 %),80330
2020-09-04,19.65,19.3,19.65,19.15,-0.10 (-0.51 %),80380
2020-09-03,19.75,19.85,19.85,19.45,-0.10 (-0.50 %),93390
2020-09-01,19.85,20.0,20.0,19.5,-0.05 (-0.25 %),73720
2020-08-31,19.9,19.6,20.1,19.6,0.30 (1.53 %),209360
2020-08-28,19.6,19.2,19.7,19.0,0.40 (2.08 %),211970
2020-08-27,19.2,19.2,19.2,18.7,0.15 (0.79 %),126360
2020-08-26,19.05,19.0,19.2,18.8,-0.10 (-0.52 %),96140
2020-08-25,19.15,18.85,19.4,18.7,0.50 (2.68 %),155100
2020-08-24,18.65,18.2,18.8,18.1,0.45 (2.47 %),118220
2020-08-21,18.2,17.5,18.45,17.3,0.70 (4.00 %),115650
2020-08-20,17.5,17.5,17.65,17.2,0.05 (0.29 %),65480
2020-08-19,17.45,17.1,17.5,17.1,0.00 (0.00 %),71720
2020-08-18,17.45,17.3,17.65,17.0,-0.05 (-0.29 %),58050
2020-08-17,17.5,17.5,17.95,17.4,-0.20 (-1.13 %),23690
2020-08-14,17.7,17.8,17.9,17.5,-0.15 (-0.84 %),97540
2020-08-13,17.85,17.7,17.95,17.7,-0.10 (-0.56 %),58120
2020-08-12,17.95,18.0,18.0,17.8,-0.25 (-1.37 %),45890
2020-08-11,18.2,18.05,18.4,18.0,-0.20 (-1.09 %),60380
2020-08-10,18.4,18.45,18.6,18.2,0.05 (0.27 %),33000
2020-08-07,18.35,18.2,18.6,18.0,0.35 (1.94 %),70200
2020-08-06,18.0,17.7,18.0,17.3,0.55 (3.15 %),71500
2020-08-05,17.45,17.3,17.65,17.2,0.05 (0.29 %),26820
2020-08-04,17.4,17.3,17.6,16.85,0.60 (3.57 %),64500
2020-08-03,16.8,16.5,16.8,16.4,0.30 (1.82 %),33950
2020-07-31,16.5,16.2,16.5,16.2,-0.30 (-1.79 %),34640
2020-07-30,16.8,16.1,16.8,16.1,-0.05 (-0.30 %),35130
2020-07-29,16.85,16.5,16.85,15.6,0.10 (0.60 %),78610
2020-07-28,16.75,15.6,16.85,15.5,0.45 (2.76 %),68180
2020-07-27,16.3,16.3,17.0,16.3,-1.20 (-6.86 %),87350
2020-07-24,17.5,18.3,18.3,17.2,-0.95 (-5.15 %),97060
2020-07-23,18.45,18.6,18.6,18.15,-0.15 (-0.81 %),66360
2020-07-22,18.6,18.5,18.65,18.35,-0.15 (-0.80 %),53690
2020-07-21,18.75,18.6,18.75,18.4,0.00 (0.00 %),43630
2020-07-20,18.75,18.75,19.0,18.65,-0.25 (-1.32 %),33050
2020-07-17,19.0,18.95,19.0,18.8,-0.30 (-1.55 %),52180
2020-07-16,19.3,19.1,19.3,18.9,0.00 (0.00 %),62050
2020-07-15,19.3,19.35,19.5,19.1,-0.20 (-1.03 %),46660
2020-07-14,19.5,19.35,19.55,19.15,0.10 (0.52 %),42440
