Date,Close,Open,High,Low,Change,Volume
2021-07-27,44.75,44.7,44.8,43.7,0.11,508700
2021-07-26,44.7,44.8,44.8,44.5,-0.22,387300
2021-07-23,44.8,45.4,45.5,44.5,-0.44,406000
2021-07-22,45.0,44.7,45.0,44.0,0.9,564200
2021-07-21,44.6,44.2,45.0,44.2,0.9,452700
2021-07-20,44.2,43.85,44.2,42.8,0.68,354700
2021-07-19,43.9,43.8,43.9,42.3,0.0,509400
2021-07-16,43.9,44.8,44.8,43.9,-2.01,406600
2021-07-15,44.8,45.3,45.3,43.6,0.22,435900
2021-07-14,44.7,42.9,44.7,42.5,6.18,883000
2021-07-13,42.1,43.5,43.5,42.1,-2.09,347500
2021-07-12,43.0,42.0,43.2,41.5,0.0,287400
2021-07-09,43.0,44.9,44.9,43.0,-4.23,296700
2021-07-08,44.9,44.2,44.9,42.6,1.58,390200
2021-07-07,44.2,44.6,44.65,42.1,-1.01,299000
2021-07-06,44.65,47.0,47.0,44.65,-6.98,226200
2021-07-05,48.0,48.2,48.2,46.0,-3.23,673200
2021-07-02,49.6,49.6,50.1,49.5,-0.8,306800
2021-07-01,50.0,49.8,50.0,49.5,0.4,312800
2021-06-30,49.8,48.5,50.3,48.5,1.63,176900
2021-06-29,49.0,49.6,49.6,49.0,-1.31,220600
2021-06-28,49.65,49.7,49.7,48.8,0.51,353900
2021-06-25,49.4,49.9,49.9,48.6,0.2,270000
2021-06-24,49.3,49.0,49.4,48.6,0.61,295900
2021-06-23,49.0,50.6,50.6,49.0,-3.16,302400
2021-06-22,50.6,50.0,51.0,50.0,4.33,580800
2021-06-21,48.5,49.65,49.65,48.5,-2.32,301100
2021-06-18,49.65,49.9,49.9,49.65,-0.1,317300
2021-06-17,49.7,48.2,50.0,48.2,1.02,424600
2021-06-16,49.2,46.9,50.0,45.0,5.13,613600
2021-06-15,46.8,46.3,47.2,46.3,1.08,281000
2021-06-14,46.3,46.0,46.5,45.8,1.31,207100
2021-06-11,45.7,46.2,46.2,45.0,-0.65,260600
2021-06-10,46.0,46.3,46.3,46.0,0.0,262300
2021-06-09,46.0,46.0,46.4,44.1,-0.22,274200
