Date,Close,Open,High,Low,Change,Volume
2021-07-27,11.6,11.65,11.65,11.5,0.43,49300
2021-07-26,11.55,11.55,11.6,11.45,0.0,89300
2021-07-23,11.55,11.5,11.65,11.5,-0.43,62900
2021-07-22,11.6,11.3,11.6,11.3,1.75,162000
2021-07-21,11.4,11.6,11.6,11.25,0.0,31700
2021-07-20,11.4,11.3,11.45,11.0,1.79,44200
2021-07-19,11.2,11.35,11.6,11.1,-5.08,154500
2021-07-16,11.8,11.5,11.85,11.5,2.16,108800
2021-07-15,11.55,11.6,11.7,11.5,-0.43,104300
2021-07-14,11.6,11.55,11.7,11.3,1.75,120000
2021-07-13,11.4,11.0,11.5,11.0,4.59,95300
2021-07-12,10.9,11.6,11.6,10.9,-6.84,267400
2021-07-09,11.7,11.6,11.7,11.4,0.0,146500
2021-07-08,11.7,11.8,11.9,11.65,0.0,48200
2021-07-07,11.7,11.75,11.8,11.5,-0.85,125800
2021-07-06,11.8,12.0,12.2,11.8,-1.67,127000
2021-07-05,12.0,12.1,12.2,12.0,-1.64,105000
2021-07-02,12.2,12.35,12.35,12.15,-0.81,38400
2021-07-01,12.3,12.2,12.4,12.0,1.23,82400
2021-06-30,12.15,12.45,12.5,11.9,-2.02,244700
2021-06-29,12.4,12.6,12.6,12.4,-1.59,58700
2021-06-28,12.6,12.75,12.9,12.55,2.02,255200
2021-06-25,12.35,12.45,12.45,12.25,0.41,67300
2021-06-24,12.3,12.3,12.4,12.2,0.0,61800
2021-06-23,12.3,12.45,12.5,12.3,-1.6,100000
2021-06-22,12.5,12.4,12.6,12.4,0.0,141400
2021-06-21,12.5,12.5,12.6,12.3,-0.79,112500
2021-06-18,12.6,12.4,12.7,12.25,2.86,304100
2021-06-17,12.25,12.2,12.35,12.05,0.41,235900
2021-06-16,12.2,12.2,12.2,12.0,0.41,141000
2021-06-15,12.15,12.1,12.25,12.0,0.41,108200
2021-06-14,12.1,12.2,12.25,12.05,0.0,157200
2021-06-11,12.1,11.8,12.3,11.8,1.26,178600
2021-06-10,11.95,11.8,12.0,11.8,0.0,84200
2021-06-09,11.95,12.1,12.1,11.75,0.84,326500
2021-06-08,11.85,12.0,12.2,11.8,0.42,175300
2021-06-07,11.8,12.1,12.2,11.8,-2.88,275700
2021-06-04,12.15,12.4,12.4,12.15,-2.8,96400
2021-06-03,12.5,12.1,12.6,12.1,3.31,113600
2021-06-02,12.1,11.8,12.2,11.8,1.68,114200
2021-06-01,11.9,11.9,12.0,11.85,0.0,93700
2021-05-31,11.9,12.0,12.15,11.9,-1.65,112900
2021-05-28,12.1,12.1,12.2,12.0,0.0,86900
2021-05-27,12.1,12.2,12.3,12.0,-2.02,107400
2021-05-26,12.35,12.4,12.5,12.2,0.0,105700
2021-05-25,12.35,12.35,12.4,12.3,0.82,58300
2021-05-24,12.25,12.2,12.4,12.15,-0.41,82100
2021-05-21,12.3,12.1,12.3,12.0,1.23,100000
2021-05-20,12.15,12.65,12.65,12.0,-2.02,203100
2021-05-19,12.4,12.3,12.5,12.3,0.81,84200
2021-05-18,12.3,12.5,12.55,12.3,-1.6,188500
2021-05-17,12.5,12.7,12.85,12.5,-1.57,228400
2021-05-14,12.7,12.8,13.0,12.7,-0.78,141100
2021-05-13,12.8,13.0,13.0,12.8,-2.29,343700
2021-05-12,13.1,13.0,13.2,12.8,0.0,239100
2021-05-11,13.1,13.3,13.3,12.8,0.77,217200
2021-05-10,13.0,12.6,13.0,12.55,1.96,243100
2021-05-07,12.75,12.6,13.15,12.5,1.19,259100
2021-05-06,12.6,12.8,13.0,12.55,-1.56,401800
2021-05-05,12.8,12.85,12.9,12.55,0.79,323300
2021-05-04,12.7,12.55,12.9,12.55,-3.42,314200
2021-04-29,13.15,13.6,13.9,13.15,-2.23,1245400
2021-04-28,13.45,13.2,13.5,13.2,1.13,331700
2021-04-27,13.3,13.25,13.6,13.0,-1.48,380600
2021-04-26,13.5,14.0,14.1,13.35,-3.57,384600
2021-04-23,14.0,13.65,14.2,13.1,1.45,632300
2021-04-22,13.8,14.6,14.6,13.8,-5.48,552600
2021-04-20,14.6,15.4,15.45,14.45,-1.35,820000
2021-04-19,14.8,14.5,14.8,14.05,6.86,1454100
2021-04-16,13.85,14.3,14.4,13.8,-0.72,791400
2021-04-15,13.95,14.55,14.55,13.9,-2.11,579700
2021-04-14,14.25,13.4,14.3,13.2,6.34,1240600
2021-04-13,13.4,13.4,13.8,13.2,1.52,525800
2021-04-12,13.2,13.3,13.4,13.0,-0.38,341300
2021-04-09,13.25,13.3,13.35,13.15,-0.38,196200
2021-04-08,13.3,12.95,13.35,12.95,2.31,357500
2021-04-07,13.0,12.85,13.0,12.8,1.17,139000
2021-04-06,12.85,12.85,12.95,12.85,-0.77,217800
2021-04-05,12.95,13.1,13.1,12.9,0.0,172200
2021-04-02,12.95,12.95,13.0,12.8,0.0,153400
2021-04-01,12.95,13.0,13.0,12.85,-0.38,129700
2021-03-31,13.0,12.65,13.0,12.65,1.56,440200
2021-03-30,12.8,12.75,12.8,12.6,0.39,184400
2021-03-29,12.75,12.45,12.75,12.45,2.0,136700
2021-03-26,12.5,12.4,12.6,11.95,-0.79,197100
2021-03-25,12.6,12.75,12.8,12.5,-1.18,171200
2021-03-24,12.75,12.8,12.95,12.5,-2.3,559100
2021-03-23,13.05,13.3,13.3,13.0,-1.88,214700
2021-03-22,13.3,13.45,13.5,13.1,-0.75,207300
2021-03-19,13.4,13.15,13.6,13.1,1.9,503200
2021-03-18,13.15,13.1,13.25,13.1,0.38,207900
2021-03-17,13.1,13.0,13.3,12.9,0.77,274300
2021-03-16,13.0,13.1,13.1,12.8,0.0,258800
2021-03-15,13.0,13.2,13.2,12.8,-1.52,354300
2021-03-12,13.2,13.25,13.5,13.0,-0.38,174700
2021-03-11,13.25,12.85,13.4,12.8,3.92,696900
2021-03-10,12.75,12.8,12.9,12.5,-0.39,362200
2021-03-09,12.8,12.9,12.9,12.6,-0.39,442600
2021-03-08,12.85,13.0,13.1,12.7,1.58,324300
2021-03-05,12.65,12.55,12.8,12.5,-1.56,223700
2021-03-04,12.85,13.2,13.35,12.75,-0.39,372400
2021-03-03,12.9,12.5,13.1,12.5,2.38,405300
2021-03-02,12.6,12.7,12.8,12.55,-0.05 (-0.40 %),193700
2021-03-01,12.65,12.6,12.8,12.55,0.15 (1.20 %),179600
2021-02-26,12.5,12.2,12.7,12.15,0.20 (1.63 %),208800
2021-02-25,12.3,12.35,12.5,12.1,-0.05 (-0.40 %),111800
2021-02-24,12.35,12.65,12.7,12.0,-0.30 (-2.37 %),235700
2021-02-23,12.65,12.8,12.9,12.55,-0.25 (-1.94 %),188300
2021-02-22,12.9,12.8,13.0,12.6,0.10 (0.78 %),276000
2021-02-19,12.8,12.5,12.9,12.35,0.35 (2.81 %),287100
2021-02-18,12.45,12.35,12.7,12.2,0.10 (0.81 %),245600
2021-02-17,12.35,12.45,12.5,12.0,0.15 (1.23 %),201300
2021-02-09,12.2,12.2,12.2,11.55,0.50 (4.27 %),197700
