Date,Close,Open,High,Low,Change,Volume
2021-07-26,21.7,22.1,22.1,21.3,-1.81,285386
2021-07-23,22.0,22.4,22.7,21.7,-1.79,448480
2021-07-22,22.4,22.1,22.6,22.0,0.9,1048221
2021-07-21,22.3,22.2,22.7,21.9,1.83,1017302
2021-07-20,22.4,22.0,22.4,20.8,0.9,1452900
2021-07-19,21.5,22.8,23.2,21.1,-6.52,576120
2021-07-16,23.0,22.6,23.4,22.6,1.77,1285500
2021-07-15,22.8,22.6,23.0,21.0,1.33,1883700
2021-07-14,22.4,22.3,23.0,21.6,1.36,1035500
2021-07-13,22.3,21.9,22.5,21.4,3.72,1006800
2021-07-12,22.2,22.9,27.6,20.4,-7.5,1635400
2021-07-09,22.9,24.6,25.0,22.5,-7.29,1524700
2021-07-08,24.6,24.9,25.0,24.1,0.0,1599835
2021-07-07,24.9,25.5,26.0,24.0,-5.68,1562300
2021-07-06,25.1,27.3,27.6,25.1,-8.06,2068200
2021-07-05,27.3,27.0,27.8,26.5,2.25,2047746
2021-07-02,27.0,25.8,27.1,25.4,6.3,4123500
2021-07-01,25.9,25.7,26.0,24.5,1.57,2393002
2021-06-30,25.4,25.6,26.4,25.0,-3.05,1003904
2021-06-29,25.8,26.9,27.1,25.4,-4.44,1161800
2021-06-28,26.9,26.2,27.5,26.2,2.67,1031000
2021-06-25,26.7,25.4,26.7,25.4,5.12,1354802
2021-06-24,25.4,24.1,26.3,24.0,4.96,1341600
2021-06-23,24.2,24.0,24.5,23.7,0.0,960200
2021-06-22,23.9,24.0,24.5,23.8,-1.24,754100
2021-06-18,24.4,24.0,25.1,24.0,1.67,796706
2021-06-17,24.4,24.5,24.5,23.6,-2.01,587400
2021-06-16,24.8,25.5,26.0,24.5,-3.13,733700
2021-06-15,25.0,26.1,26.5,24.9,-4.21,1552300
2021-06-14,26.9,26.0,27.2,25.0,3.86,1307369
2021-06-11,26.4,23.5,26.4,23.5,14.78,1287200
2021-06-10,23.0,22.9,23.0,22.6,15.0,1375000
2021-06-09,30.7,28.0,31.5,25.5,2.68,1431834
2021-06-08,27.6,30.0,31.0,26.6,-11.54,1907600
2021-06-07,30.6,33.5,33.5,30.1,-13.56,1954615
2021-06-04,33.6,36.0,36.8,30.3,-5.62,1697826
2021-06-03,35.7,33.3,36.5,32.6,11.56,1982900
2021-06-02,32.3,30.5,32.6,30.5,5.9,1734624
2021-06-01,31.5,30.0,31.6,30.0,10.92,1831732
2021-05-31,28.8,25.8,28.8,25.8,14.74,1204672
