Date,Close,Open,High,Low,Change,Volume
2021-07-27,8.5,8.3,8.8,8.3,2.41,2061860
2021-07-26,8.3,8.2,8.5,8.1,0.0,2021130
2021-07-23,8.3,8.7,8.7,8.3,-4.6,2374952
2021-07-22,8.7,8.4,8.9,8.4,2.35,1891663
2021-07-21,8.5,8.6,9.3,8.4,-1.16,2460668
2021-07-20,8.6,7.9,8.6,7.7,8.86,2239926
2021-07-19,7.9,8.6,8.6,7.9,-9.2,4155100
2021-07-16,8.7,9.0,9.1,8.7,-3.33,2192605
2021-07-15,9.0,9.1,9.4,8.9,-3.23,1503719
2021-07-14,9.3,8.9,9.4,8.4,8.14,6085510
2021-07-13,8.6,7.5,8.6,7.5,8.86,5247827
2021-07-12,7.9,8.7,8.7,7.9,-9.2,3633529
2021-07-09,8.7,9.0,9.0,8.4,-3.33,6943322
2021-07-08,9.0,9.2,9.3,8.9,0.0,2904913
2021-07-07,9.0,9.2,9.5,8.8,-1.1,6133909
2021-07-06,9.1,10.1,10.3,9.1,-9.9,4909445
2021-07-05,10.1,10.5,10.5,10.0,-2.88,3860243
2021-07-02,10.4,10.5,10.6,10.3,0.0,5450729
2021-07-01,10.4,10.2,10.7,10.0,1.96,7743709
2021-06-30,10.2,10.2,10.4,10.1,0.0,2405176
2021-06-29,10.2,10.3,10.5,10.2,-1.92,2534165
2021-06-28,10.4,10.5,10.7,10.2,-0.95,2938480
2021-06-25,10.5,10.2,10.5,10.1,3.96,5183779
2021-06-24,10.1,10.2,10.3,10.1,-0.98,1980460
2021-06-23,10.2,10.2,10.6,10.2,0.0,4365364
2021-06-22,10.2,10.3,10.4,10.1,-0.97,2999344
2021-06-21,10.3,10.5,10.5,10.1,-0.96,3245476
2021-06-18,10.4,10.5,10.6,10.3,-0.95,3971079
2021-06-17,10.5,10.3,10.7,10.0,3.96,4705322
2021-06-16,10.1,10.3,10.3,10.1,-1.94,3554710
2021-06-15,10.3,10.4,10.6,10.2,-0.96,3144377
2021-06-14,10.4,10.4,10.8,10.0,0.97,5962701
2021-06-11,10.3,10.1,10.6,10.0,3.0,2786107
2021-06-10,10.0,10.5,10.8,10.0,-4.76,9729446
2021-06-09,10.5,10.0,11.0,9.8,5.0,7113253
2021-06-08,10.0,10.8,11.3,10.0,-7.41,6389993
2021-06-07,10.8,12.0,12.0,10.8,-10.0,8198279
2021-06-04,12.0,12.8,13.0,11.5,-5.51,18474251
2021-06-03,12.7,11.8,12.8,11.2,8.55,17041831
2021-06-02,11.7,11.7,12.4,11.0,0.86,8171192
2021-06-01,11.6,10.8,11.6,10.6,9.43,15291795
2021-05-31,10.6,10.0,10.6,9.8,9.28,13115951
2021-05-28,9.7,8.9,9.7,8.5,8.99,6689893
2021-05-27,8.9,9.2,9.4,8.7,-3.26,5822301
2021-05-26,9.2,10.0,10.0,9.1,-8.0,8044462
2021-05-25,10.0,10.0,10.1,9.6,0.0,6507440
2021-05-24,10.0,10.2,10.2,9.8,0.0,4675889
2021-05-21,10.0,10.3,10.3,9.8,-1.96,4269651
2021-05-20,10.2,10.0,10.5,9.8,2.0,6960071
2021-05-19,10.0,10.0,10.3,9.9,0.0,3524254
2021-05-18,10.0,10.2,10.3,9.9,-1.96,2609600
2021-05-17,10.2,10.2,10.6,10.0,-0.97,6690764
2021-05-14,10.3,10.2,10.5,9.9,1.98,4697615
2021-05-13,10.1,10.1,10.3,9.7,1.0,5432134
2021-05-12,10.0,10.0,10.3,9.6,0.0,3247029
2021-05-11,10.0,10.0,10.6,9.9,0.0,7190102
2021-05-10,10.0,9.0,10.0,8.7,9.89,6812287
2021-05-07,9.1,9.1,9.4,8.5,-1.09,4809815
2021-05-06,9.2,10.0,10.8,9.1,-8.0,5809072
2021-05-05,10.0,9.2,10.0,9.1,9.89,4774380
2021-05-04,9.1,8.3,9.1,7.5,9.64,9781835
2021-04-29,8.3,8.4,8.7,8.2,-1.19,2834735
2021-04-28,8.4,8.3,8.8,7.7,1.2,3219583
2021-04-27,8.3,8.4,9.1,8.2,-8.79,7633609
2021-04-26,9.1,10.0,10.1,9.1,-9.9,7072329
2021-04-23,10.1,10.0,10.4,9.7,1.0,4521300
2021-04-22,10.0,10.5,10.5,9.5,-4.76,7278434
2021-04-20,10.5,10.3,11.0,10.1,1.94,5902812
2021-04-19,10.3,11.2,11.2,10.2,-8.04,7146808
2021-04-16,11.2,11.8,12.0,10.8,-5.08,8895347
2021-04-15,11.8,11.3,12.3,11.3,3.51,10758495
2021-04-14,11.4,10.4,11.4,10.0,9.62,11528138
2021-04-13,10.4,10.8,11.1,10.3,-4.59,6111736
2021-04-12,10.9,10.2,10.9,10.0,6.86,18474859
2021-04-09,10.2,10.1,10.9,10.0,0.0,9184687
2021-04-08,10.2,11.5,11.5,10.1,-8.11,13847587
2021-04-07,11.1,11.8,12.7,10.7,-5.13,8350787
2021-04-06,11.7,10.2,11.7,10.2,9.35,6217282
2021-04-05,10.7,11.3,11.3,10.6,-4.46,3849303
2021-04-02,11.2,11.5,11.8,10.8,3.7,6579798
2021-04-01,10.8,10.2,10.8,9.7,9.09,6756720
2021-03-31,9.9,9.2,9.9,8.5,10.0,21088647
2021-03-30,9.0,8.3,9.0,8.3,9.76,10608764
2021-03-29,8.2,7.6,8.2,7.5,9.33,7141704
2021-03-26,7.5,6.9,7.5,6.5,8.7,11842673
2021-03-25,6.9,7.0,7.4,6.7,-1.43,6543888
2021-03-24,7.0,7.5,7.7,6.9,-6.67,8147604
2021-03-23,7.5,7.1,7.5,6.8,8.7,10273294
2021-03-22,6.9,6.3,6.9,6.2,9.52,9219339
2021-03-19,6.3,5.9,6.4,5.8,6.78,6389710
2021-03-18,5.9,5.9,6.1,5.9,0.0,3664637
2021-03-17,5.9,6.0,6.1,5.9,-1.67,2847661
2021-03-16,6.0,6.3,6.4,6.0,-3.23,3318390
2021-03-15,6.2,5.9,6.4,5.9,5.08,5320981
2021-03-12,5.9,6.1,6.2,5.9,-1.67,3499719
2021-03-11,6.0,5.9,6.1,5.7,1.69,5319210
2021-03-10,5.9,5.9,6.0,5.8,0.0,3833931
2021-03-09,5.9,6.0,6.1,5.7,-1.67,5223928
2021-03-08,6.0,5.8,6.2,5.8,3.45,5766425
2021-03-05,5.8,5.7,5.8,5.4,3.57,4453819
2021-03-04,5.6,5.7,5.9,5.3,0.0,9235696
2021-03-03,5.6,5.1,5.6,5.0,0.50 (9.80 %),6667288
2021-03-02,5.1,5.2,5.3,5.1,0.00 (0.00 %),2431806
2021-03-01,5.1,5.2,5.3,5.1,0.00 (0.00 %),3315030
2021-02-26,5.1,5.1,5.2,5.0,-0.10 (-1.92 %),2263683
2021-02-25,5.2,5.1,5.4,5.1,0.10 (1.96 %),4288975
2021-02-24,5.1,5.0,5.4,5.0,0.10 (2.00 %),7541255
2021-02-23,5.0,4.8,5.1,4.7,0.20 (4.17 %),3567447
2021-02-22,4.8,5.0,5.1,4.8,-0.20 (-4.00 %),2578663
2021-02-19,5.0,5.1,5.1,4.8,0.00 (0.00 %),2521465
2021-02-18,5.0,5.2,5.3,4.9,-0.20 (-3.85 %),4080009
2021-02-17,5.2,4.9,5.3,4.8,0.30 (6.12 %),3770445
2021-02-09,4.9,4.7,5.0,4.6,0.10 (2.08 %),2549278
2021-02-08,4.8,4.9,5.2,4.6,-0.10 (-2.04 %),5047593
2021-02-05,4.9,4.9,5.1,4.7,0.10 (2.08 %),4339680
2021-02-04,4.8,5.0,5.2,4.7,-0.10 (-2.04 %),4385598
2021-02-03,4.9,4.5,5.0,4.4,0.30 (6.52 %),4039145
2021-02-02,4.6,4.5,4.6,3.9,0.30 (6.98 %),5283110
2021-02-01,4.3,4.7,5.1,4.3,-0.40 (-8.51 %),5103247
2021-01-29,4.7,4.7,5.1,4.7,-0.50 (-9.62 %),17462514
2021-01-28,5.2,5.2,5.2,5.2,-0.50 (-8.77 %),578089
2021-01-27,5.7,5.7,5.7,5.7,-0.60 (-9.52 %),2008120
2021-01-26,6.3,6.4,6.6,6.3,-0.70 (-10.00 %),2196429
2021-01-25,7.0,8.0,8.0,7.0,-0.70 (-9.09 %),10071876
2021-01-22,7.7,7.5,7.7,7.1,0.70 (10.00 %),11655340
2021-01-21,7.0,7.0,7.0,6.5,0.60 (9.37 %),5892750
2021-01-20,6.4,5.9,6.4,5.4,0.50 (8.47 %),10799738
2021-01-19,5.9,6.3,6.3,5.3,0.10 (1.72 %),18865711
2021-01-18,5.8,5.8,5.8,5.3,0.50 (9.43 %),4638541
2021-01-15,5.3,4.9,5.3,4.9,0.40 (8.16 %),3184320
2021-01-14,4.9,4.5,4.9,4.3,0.40 (8.89 %),6168019
2021-01-13,4.5,4.6,4.9,4.4,-0.10 (-2.17 %),7824110
2021-01-12,4.6,4.4,4.6,4.2,0.40 (9.52 %),12697782
2021-01-11,4.2,4.0,4.2,4.0,0.30 (7.69 %),2871632
2021-01-08,3.9,3.7,3.9,3.6,0.30 (8.33 %),8919053
2021-01-07,3.6,3.4,3.6,3.3,0.30 (9.09 %),11050070
2021-01-06,3.3,3.4,3.5,3.3,-0.10 (-2.94 %),2683833
2021-01-05,3.4,3.3,3.5,3.3,0.10 (3.03 %),6014628
2021-01-04,3.3,3.3,3.5,3.3,0.00 (0.00 %),3101805
2020-12-31,3.3,3.3,3.4,3.2,0.00 (0.00 %),2208772
2020-12-30,3.3,3.2,3.3,3.1,0.00 (0.00 %),4751865
2020-12-29,3.3,3.5,3.5,3.2,-0.20 (-5.71 %),3945047
2020-12-28,3.5,3.3,3.5,3.3,0.20 (6.06 %),4331521
2020-12-25,3.3,2.9,3.3,2.8,0.30 (10.00 %),4453528
2020-12-24,3.0,3.3,3.3,3.0,-0.30 (-9.09 %),8508621
2020-12-23,3.3,3.4,3.4,3.2,0.20 (6.45 %),12237758
2020-12-22,3.1,3.1,3.1,3.0,0.20 (6.90 %),2689324
2020-12-21,2.9,2.8,2.9,2.7,0.20 (7.41 %),4812223
2020-12-18,2.7,2.8,2.8,2.7,0.00 (0.00 %),1418651
2020-12-17,2.7,2.8,2.8,2.6,0.00 (0.00 %),2146454
2020-12-16,2.7,2.8,2.8,2.6,0.00 (0.00 %),1579564
2020-12-15,2.7,2.7,2.8,2.7,0.00 (0.00 %),1970909
2020-12-14,2.7,2.6,2.8,2.6,0.10 (3.85 %),2830170
2020-12-11,2.6,2.6,2.7,2.5,0.00 (0.00 %),1444830
2020-12-10,2.6,2.8,2.8,2.6,-0.20 (-7.14 %),1443990
2020-12-09,2.8,2.6,2.8,2.6,0.20 (7.69 %),4223505
2020-12-08,2.6,2.6,2.7,2.5,0.10 (4.00 %),3786931
2020-12-07,2.5,2.5,2.6,2.5,0.00 (0.00 %),737774
2020-12-04,2.5,2.6,2.6,2.5,-0.10 (-3.85 %),1603210
2020-12-03,2.6,2.5,2.6,2.5,0.10 (4.00 %),1003949
2020-12-02,2.5,2.5,2.6,2.4,0.00 (0.00 %),1749190
2020-12-01,2.5,2.5,2.6,2.4,0.00 (0.00 %),867053
2020-11-30,2.5,2.6,2.6,2.5,-0.10 (-3.85 %),999641
2020-11-27,2.6,2.4,2.6,2.4,0.20 (8.33 %),6320401
2020-11-26,2.4,2.4,2.5,2.4,0.00 (0.00 %),646923
2020-11-25,2.4,2.4,2.5,2.4,0.00 (0.00 %),502220
2020-11-24,2.4,2.4,2.5,2.4,-0.10 (-4.00 %),795850
2020-11-23,2.5,2.4,2.5,2.4,0.10 (4.17 %),1263650
2020-11-20,2.4,2.4,2.5,2.4,0.00 (0.00 %),816714
2020-11-19,2.4,2.5,2.5,2.4,-0.10 (-4.00 %),286603
2020-11-18,2.5,2.5,2.5,2.4,0.00 (0.00 %),180000
2020-11-17,2.5,2.5,2.5,2.4,0.10 (4.17 %),259450
2020-11-16,2.4,2.5,2.5,2.4,-0.10 (-4.00 %),602367
2020-11-13,2.5,2.5,2.6,2.4,0.00 (0.00 %),912503
2020-11-12,2.5,2.5,2.5,2.4,0.00 (0.00 %),358916
2020-11-11,2.5,2.5,2.5,2.4,0.00 (0.00 %),415210
2020-11-10,2.5,2.5,2.5,2.4,0.00 (0.00 %),677699
2020-11-09,2.5,2.5,2.6,2.4,0.00 (0.00 %),948745
2020-11-06,2.5,2.4,2.5,2.4,0.10 (4.17 %),881410
2020-11-05,2.4,2.4,2.5,2.4,0.00 (0.00 %),762627
2020-11-04,2.4,2.4,2.5,2.4,0.00 (0.00 %),293770
2020-11-03,2.4,2.4,2.5,2.4,0.00 (0.00 %),656140
2020-11-02,2.4,2.4,2.5,2.4,0.00 (0.00 %),433095
2020-10-30,2.4,2.4,2.5,2.4,0.00 (0.00 %),413950
2020-10-29,2.4,2.4,2.5,2.3,0.00 (0.00 %),910706
2020-10-28,2.4,2.4,2.5,2.3,0.00 (0.00 %),2108210
2020-10-27,2.4,2.4,2.5,2.4,0.00 (0.00 %),381000
2020-10-26,2.4,2.7,2.7,2.4,-0.20 (-7.69 %),1222400
2020-10-23,2.6,2.5,2.6,2.4,0.20 (8.33 %),7532558
2020-10-22,2.4,2.5,2.5,2.3,0.00 (0.00 %),213200
2020-10-21,2.4,2.4,2.5,2.3,0.00 (0.00 %),780132
2020-10-20,2.4,2.4,2.5,2.3,0.00 (0.00 %),555732
2020-10-19,2.4,2.5,2.5,2.4,0.00 (0.00 %),414752
2020-10-16,2.4,2.4,2.5,2.3,0.00 (0.00 %),460130
2020-10-15,2.4,2.4,2.5,2.3,0.00 (0.00 %),1501174
2020-10-14,2.4,2.5,2.5,2.4,-0.10 (-4.00 %),1147730
2020-10-13,2.5,2.5,2.5,2.4,0.00 (0.00 %),214490
2020-10-12,2.5,2.4,2.5,2.4,0.10 (4.17 %),356710
2020-10-09,2.4,2.5,2.5,2.4,0.00 (0.00 %),1485910
2020-10-08,2.4,2.5,2.5,2.4,-0.10 (-4.00 %),1735960
2020-10-07,2.5,2.6,2.6,2.5,-0.10 (-3.85 %),860900
2020-10-06,2.6,2.5,2.6,2.5,0.00 (0.00 %),968352
2020-10-05,2.6,2.4,2.6,2.4,0.20 (8.33 %),2425764
2020-10-02,2.4,2.4,2.5,2.3,0.00 (0.00 %),1619380
2020-10-01,2.4,2.4,2.5,2.3,0.00 (0.00 %),1340817
2020-09-30,2.4,2.4,2.5,2.3,0.00 (0.00 %),438010
2020-09-29,2.4,2.5,2.5,2.3,0.00 (0.00 %),1044206
2020-09-28,2.4,2.4,2.5,2.3,0.00 (0.00 %),627681
