Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,41,143700,203300
2021-07-26,39,148800,234200
2021-07-23,36,189300,330100
2021-07-22,63,193200,115400
2021-07-21,36,64800,117300
2021-07-20,47,270800,302100
2021-07-19,36,186400,328200
2021-07-16,43,118900,160500
2021-07-15,54,149800,129300
2021-07-14,32,127000,268500
2021-07-13,44,284600,369600
2021-07-12,49,383300,395700
2021-07-09,28,199300,512600
2021-07-08,26,99800,279000
2021-07-07,51,257200,244800
2021-07-06,0,0,0
2021-07-05,50,999300,999300
2021-07-02,34,178500,344600
2021-07-01,42,178700,247100
2021-06-30,34,273300,519300
2021-06-29,26,186100,532700
2021-06-28,31,109800,241100
