Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,51,1836100,1778400
2021-07-26,46,640000,753700
2021-07-23,39,797100,1230600
2021-07-22,65,1903100,1007700
2021-07-21,43,428100,578500
2021-07-20,52,1043800,972600
2021-07-19,30,1120100,2610400
2021-07-16,40,636100,948900
2021-07-15,52,787200,737300
2021-07-14,53,1604500,1447500
2021-07-13,56,1635000,1304700
2021-07-12,31,1603700,3593600
2021-07-09,32,2966800,6204200
2021-07-08,25,992100,3041700
2021-07-07,47,2681500,3002300
2021-07-06,0,0,0
2021-07-05,96,3259500,126900
2021-07-02,54,4125200,3541000
2021-07-01,43,1629000,2200300
2021-06-30,48,1242700,1344000
2021-06-29,47,3032000,3458300
2021-06-28,54,2211900,1852800
