Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,38,318000,521200
2021-07-26,44,393800,510700
2021-07-23,34,420000,828200
2021-07-22,56,538700,400900
2021-07-21,31,184700,410500
2021-07-20,52,605200,554000
2021-07-19,36,662000,1159800
2021-07-16,42,614700,861500
2021-07-15,70,713300,302500
2021-07-14,38,616000,1019100
2021-07-13,37,705200,1224400
2021-07-12,33,601500,1214000
2021-07-09,28,1365200,3331200
2021-07-08,21,952600,3533500
2021-07-07,38,902700,1502500
2021-07-06,0,0,0
2021-07-05,50,5174000,5174000
2021-07-02,51,3054300,2913700
2021-07-01,46,839200,983100
2021-06-30,46,624100,738700
2021-06-29,52,1171000,1073600
2021-06-28,63,1764000,1039900
