Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,53,10262400,9224800
2021-07-26,44,10977400,13871900
2021-07-23,35,11059300,20981000
2021-07-22,56,12822300,9648700
2021-07-21,41,9265700,13395000
2021-07-20,63,28093800,16604600
2021-07-19,39,16583100,25639300
2021-07-16,51,11136200,10728700
2021-07-15,63,18916300,11280200
2021-07-14,43,12492500,16721400
2021-07-13,51,13592800,13123500
2021-07-12,39,30411800,47300900
2021-07-09,39,20105000,30945800
2021-07-08,37,12005800,20420200
2021-07-07,47,20345000,22665700
2021-07-06,0,0,0
2021-07-05,50,37065500,37065500
2021-07-02,42,13067200,18419900
2021-07-01,61,24902600,16122800
2021-06-30,45,9223400,11389100
2021-06-29,33,6977900,13886000
2021-06-28,59,24307800,17095100
