Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,46,519000,602300
2021-07-26,57,502300,364600
2021-07-23,59,630100,428900
2021-07-22,59,827200,581300
2021-07-21,51,753300,734000
2021-07-20,39,208600,320800
2021-07-19,52,372500,348200
2021-07-16,62,541000,332900
2021-07-15,52,726100,658600
2021-07-14,55,580800,469300
2021-07-13,72,599000,234100
2021-07-12,61,233000,147900
2021-07-09,55,437500,352600
2021-07-08,63,356300,205500
2021-07-07,51,421400,412600
2021-07-06,0,0,0
2021-07-05,50,19200,19200
2021-07-02,63,799000,477600
2021-07-01,56,572000,430100
2021-06-30,56,285600,217900
2021-06-29,53,432700,379500
2021-06-28,68,697300,332500
