Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,48,221900,236600
2021-07-26,62,251700,152200
2021-07-23,61,434000,277600
2021-07-22,63,339300,201000
2021-07-21,56,241300,191400
2021-07-20,78,314900,87900
2021-07-19,65,233200,123100
2021-07-16,51,216400,205300
2021-07-15,60,325700,218800
2021-07-14,49,180500,191600
2021-07-13,46,223800,267500
2021-07-12,72,419500,162800
2021-07-09,50,207900,209100
2021-07-08,57,269700,199200
2021-07-07,64,239400,133300
2021-07-06,0,0,0
2021-07-05,50,534500,534500
2021-07-02,46,208700,242100
2021-07-01,62,303100,189500
2021-06-30,55,297400,242900
2021-06-29,53,443600,399700
2021-06-28,52,215400,198200
