Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,54,13190400,11410200
2021-07-26,60,4880000,3255700
2021-07-23,44,5302200,6868400
2021-07-22,57,6014900,4296600
2021-07-21,40,2142600,3152900
2021-07-20,55,6384700,5309100
2021-07-19,37,6170400,10364600
2021-07-16,55,5754200,4678100
2021-07-15,56,5666400,4329600
2021-07-14,49,5453100,5787700
2021-07-13,63,8696200,5007600
2021-07-12,43,9110400,12047100
2021-07-09,41,7354700,10733000
2021-07-08,39,3891200,6211400
2021-07-07,55,11177900,9229600
2021-07-06,0,0,0
2021-07-05,96,18891700,838000
2021-07-02,47,5957200,6663400
2021-07-01,43,12699900,16853900
2021-06-30,57,8023000,5840400
2021-06-29,40,7257300,11035600
2021-06-28,48,6778700,7228600
