Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,40,504200,760700
2021-07-26,62,1004900,617900
2021-07-23,56,843100,663100
2021-07-22,57,411300,293900
2021-07-21,51,135100,131300
2021-07-20,41,203600,292600
2021-07-19,28,142800,362900
2021-07-16,38,189200,306200
2021-07-15,60,400000,264600
2021-07-14,56,389200,310700
2021-07-13,44,137100,177300
2021-07-12,38,272900,449100
2021-07-09,48,200400,214800
2021-07-08,39,221900,346800
2021-07-07,43,275300,358700
2021-07-06,0,0,0
2021-07-05,50,498900,498900
2021-07-02,32,138100,291700
2021-07-01,50,187400,186400
2021-06-30,36,193800,347200
2021-06-29,14,85000,537800
2021-06-28,40,135000,203800
