Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,44,389400,495700
2021-07-26,37,233500,399800
2021-07-23,28,112400,287400
2021-07-22,54,268800,229900
2021-07-21,16,95000,497100
2021-07-20,51,349200,341100
2021-07-19,28,218000,524800
2021-07-16,38,110900,182800
2021-07-15,53,286700,252000
2021-07-14,43,277200,372000
2021-07-13,40,238900,362700
2021-07-12,40,422400,630700
2021-07-09,43,478100,636900
2021-07-08,47,457100,505500
2021-07-07,69,1021900,467800
2021-07-06,0,0,0
2021-07-05,50,1553700,1553700
2021-07-02,61,1203200,759800
2021-07-01,54,537300,449600
2021-06-30,34,315400,601100
2021-06-29,45,373300,456400
2021-06-28,43,391100,525500
