Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,47,483600,540200
2021-07-26,54,620800,518600
2021-07-23,36,389700,703600
2021-07-22,56,471200,370000
2021-07-21,49,581400,594100
2021-07-20,60,1188200,796100
2021-07-19,39,579300,908600
2021-07-16,34,374100,726100
2021-07-15,50,607800,611700
2021-07-14,52,630900,584700
2021-07-13,50,632300,637900
2021-07-12,41,1122000,1640700
2021-07-09,39,1021500,1617700
2021-07-08,28,470000,1220900
2021-07-07,56,1391300,1086700
2021-07-06,0,0,0
2021-07-05,50,2150300,2150300
2021-07-02,33,439300,904000
2021-07-01,45,1061800,1273100
2021-06-30,35,863400,1635300
2021-06-29,36,905100,1626100
2021-06-28,48,1207200,1285600
