Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,41,828700,1193600
2021-07-26,62,1485400,923300
2021-07-23,42,986500,1384600
2021-07-22,59,1101500,776200
2021-07-21,47,481400,552100
2021-07-20,62,950200,571300
2021-07-19,40,591200,875800
2021-07-16,61,1053600,667900
2021-07-15,61,515100,334900
2021-07-14,48,450500,493200
2021-07-13,55,709000,589500
2021-07-12,39,1790400,2773800
2021-07-09,39,587600,907700
2021-07-08,32,408700,869900
2021-07-07,52,1630600,1514700
2021-07-06,0,0,0
2021-07-05,50,2692600,2692600
2021-07-02,41,1532800,2198200
2021-07-01,44,1473200,1837600
2021-06-30,62,3749700,2272300
2021-06-29,39,1071400,1696200
2021-06-28,37,739300,1279800
