Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,65,321600,170600
2021-07-26,51,147000,138500
2021-07-23,36,161100,286700
2021-07-22,59,622700,427800
2021-07-21,67,695400,344500
2021-07-20,68,987100,466300
2021-07-19,55,317000,259100
2021-07-16,66,842600,426000
2021-07-15,71,1357400,544200
2021-07-14,56,580000,459100
2021-07-13,60,603700,404600
2021-07-12,39,638100,999300
2021-07-09,39,594500,930100
2021-07-08,62,1023500,620800
2021-07-07,55,863700,710800
2021-07-06,0,0,0
2021-07-05,97,1982800,64900
2021-07-02,64,2636100,1487300
2021-07-01,65,1554700,833100
2021-06-30,41,416300,587600
2021-06-29,46,534300,627500
2021-06-28,65,671700,359300
