Date,BuyVolRatio,BuyVol,SellVol
2021-07-27,55,2919200,2407300
2021-07-26,35,1944800,3641100
2021-07-23,24,1677500,5237700
2021-07-22,41,1597100,2340400
2021-07-21,28,1086800,2667600
2021-07-20,49,3458800,3553100
2021-07-19,28,1807000,4660200
2021-07-16,44,1060900,1347600
2021-07-15,53,1884700,1687000
2021-07-14,46,4960200,5917300
2021-07-13,45,1924800,2322700
2021-07-12,46,2600100,3044300
2021-07-09,34,1714400,3368300
2021-07-08,28,1109200,2748300
2021-07-07,51,2729800,2572900
2021-07-06,0,0,0
2021-07-05,50,3689400,3689400
2021-07-02,40,2085900,3064800
2021-07-01,63,5224900,3058100
2021-06-30,44,1294000,1638100
2021-06-29,48,1785200,1896200
2021-06-28,62,6688500,4093100
