Stock,B,S,G,BB,BS,BG
SMC,127,173,-46,0.0,0.0,0.0
HQC,952,676,276,0.0,0.0,0.0
PAN,215,191,24,2.0,0.0,2.0
OIL,279,186,93,2.0,0.0,2.0
TCM,22,62,-40,1.0,3.0,-2.0
TTF,582,437,145,0.0,2.0,-2.0
APS,308,302,6,2.0,0.0,2.0
PC1,112,156,-44,2.0,1.0,1.0
DPM,267,165,102,1.0,2.0,-1.0
MHC,135,126,9,0.0,1.0,-1.0
BII,199,197,2,0.0,2.0,-2.0
VPG,150,122,28,0.0,0.0,0.0
SZC,194,168,26,0.0,1.0,-1.0
LTG,124,133,-9,0.0,0.0,0.0
KSB,196,218,-22,0.0,0.0,0.0
NAF,376,35,341,2.0,0.0,2.0
PTB,27,62,-35,0.0,2.0,-2.0
BCG,127,182,-55,0.0,0.0,0.0
HUT,179,120,59,6.0,4.0,2.0
LCG,419,228,191,0.0,1.0,-1.0
VCS,104,78,26,3.0,3.0,0.0
TSC,224,207,17,0.0,0.0,0.0
CEO,272,195,77,1.0,2.0,-1.0
LDG,536,340,196,0.0,0.0,0.0
GIL,98,105,-7,0.0,1.0,-1.0
DPG,182,164,18,1.0,1.0,0.0
ASM,303,293,10,1.0,1.0,0.0
SHI,312,73,239,0.0,0.0,0.0
VEA,148,88,60,0.0,0.0,0.0
EIB,75,374,-299,0.0,0.0,0.0
FTS,166,228,-62,0.0,0.0,0.0
ANV,169,164,5,0.0,0.0,0.0
HID,303,146,157,0.0,2.0,-2.0
HAX,251,269,-18,0.0,0.0,0.0
HHS,264,224,40,0.0,0.0,0.0
HPX,16,12,4,7.0,7.0,0.0
HVN,238,174,64,1.0,0.0,1.0
NHH,133,33,100,0.0,0.0,0.0
TVC,48,51,-3,0.0,0.0,0.0
EVF,88,113,-25,0.0,1.0,-1.0
ACV,67,71,-4,0.0,3.0,-3.0
APG,314,207,107,0.0,0.0,0.0
VGI,132,127,5,0.0,0.0,0.0
VCG,228,19,209,0.0,0.0,0.0
LHG,179,161,18,0.0,1.0,-1.0
AMD,574,393,181,0.0,0.0,0.0
NTC,26,32,-6,1.0,5.0,-4.0
PHC,72,24,48,0.0,0.0,0.0
QNS,31,62,-31,5.0,0.0,5.0
LAS,59,73,-14,0.0,0.0,0.0
BWE,45,46,-1,0.0,0.0,0.0
MSR,133,98,35,0.0,0.0,0.0
TVB,84,116,-32,0.0,0.0,0.0
FCN,195,163,32,0.0,0.0,0.0
DLG,839,467,372,1.0,0.0,1.0
TCL,158,113,45,0.0,1.0,-1.0
CTI,69,49,20,0.0,0.0,0.0
SAB,137,159,-22,0.0,0.0,0.0
IDI,136,129,7,0.0,0.0,0.0
HAG,330,182,148,0.0,0.0,0.0
TVN,136,113,23,0.0,0.0,0.0
EVG,143,69,74,0.0,0.0,0.0
SJS,39,47,-8,0.0,2.0,-2.0
S99,145,128,17,0.0,1.0,-1.0
DHC,56,75,-19,3.0,4.0,-1.0
DRH,199,149,50,0.0,1.0,-1.0
D2D,53,81,-28,0.0,0.0,0.0
NDN,70,117,-47,0.0,0.0,0.0
HAI,465,248,217,0.0,1.0,-1.0
FMC,110,71,39,0.0,2.0,-2.0
VTP,89,59,30,0.0,1.0,-1.0
HII,112,101,11,0.0,0.0,0.0
PVC,178,78,100,0.0,0.0,0.0
PLP,70,86,-16,1.0,0.0,1.0
MSH,40,63,-23,0.0,1.0,-1.0
MST,75,39,36,0.0,0.0,0.0
FIR,125,38,87,1.0,0.0,1.0
KOS,90,24,66,0.0,0.0,0.0
DCL,195,75,120,8.0,10.0,-2.0
NT2,88,82,6,0.0,0.0,0.0
HT1,84,93,-9,0.0,0.0,0.0
VOC,28,18,10,2.0,0.0,2.0
GTN,97,65,32,0.0,0.0,0.0
TDC,54,51,3,0.0,0.0,0.0
TDM,35,53,-18,0.0,1.0,-1.0
QTP,34,49,-15,0.0,0.0,0.0
IDJ,54,79,-25,1.0,0.0,1.0
ELC,51,41,10,0.0,0.0,0.0
PSH,145,112,33,5.0,4.0,1.0
MBG,150,76,74,0.0,0.0,0.0
PAS,115,57,58,3.0,0.0,3.0
PPC,97,68,29,0.0,0.0,0.0
BCC,81,54,27,0.0,0.0,0.0
HVH,409,85,324,1.0,0.0,1.0
DVN,66,46,20,0.0,0.0,0.0
TV2,62,54,8,0.0,1.0,-1.0
AMV,95,97,-2,0.0,0.0,0.0
PVP,45,61,-16,0.0,0.0,0.0
GEG,83,102,-19,0.0,0.0,0.0
LSS,95,107,-12,0.0,0.0,0.0
C4G,49,75,-26,0.0,0.0,0.0
PLC,37,47,-10,0.0,0.0,0.0
VNE,61,43,18,0.0,0.0,0.0
BFC,41,53,-12,0.0,0.0,0.0
TIG,45,89,-44,0.0,0.0,0.0
G36,124,76,48,0.0,0.0,0.0
BMP,25,35,-10,0.0,0.0,0.0
DRI,81,84,-3,0.0,0.0,0.0
SGP,62,54,8,0.0,0.0,0.0
TDH,83,85,-2,0.0,0.0,0.0
HTN,61,66,-5,0.0,0.0,0.0
DAH,105,112,-7,0.0,0.0,0.0
HAP,249,40,209,0.0,0.0,0.0
VNA,3,18,-15,0.0,0.0,0.0
